"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Atu4026",6.24231257833898,-0.273076885787032,1.26548477703073,-0.21578836090606,0.829152721242886,1
"Atu3890",1.39934829273768,0.403353168640077,1.87881966767545,0.214684344420942,0.830013429335579,1
"Atu1664",86.4550673909905,-0.224327489607008,1.04580892129351,-0.214501411337694,0.830156066488728,1
"Atu0656",1.4540624234944,-0.42767417580633,1.99525696310054,-0.214345412002344,0.830277707197953,1
"Atu0760",0.344860609536255,0.951097003467753,4.45162570668005,0.213651610925094,0.830818748832281,1
"Atu2641",1.34714399647155,0.403123307809223,1.89667285158256,0.212542351451312,0.831683940763093,1
"Atu1165",38.4667255784775,0.226619806972934,1.07172663671697,0.211452994830044,0.832533807569329,1
"Atu0851",0.815544517180599,-0.602948034111736,2.85531447874101,-0.211166944517297,0.832757003591046,1
"Atu0520",2.01558283038015,0.404245326281747,1.91783584519728,0.210782026675575,0.833057364096501,1
"Atu3630",10.3049107736667,0.251937460026963,1.19634107982966,0.210589993334371,0.833207221373959,1
"Atu1341",1.42494314191593,0.403105751850582,1.92530626160778,0.209372274888857,0.834157634548091,1
"Atu4077",1.20161244386786,0.3984603185215,1.90820800877278,0.208813880190011,0.834593535365875,1
"Atu4430",1.1113186365618,0.404244173996462,1.93685773122186,0.208711340786732,0.834673586441808,1
"Atu2094",0.561919142235729,-0.915360037952102,4.41309297673317,-0.207419159935693,0.835682520494077,1
"Atu2227",35.3106682385458,-0.222153752864426,1.07431783831877,-0.20678587373368,0.836177088843597,1
"Atu3595",20.0994318641105,-0.231373580050275,1.12109395621067,-0.20638197072467,0.836492552964717,1
"Atu2339",1.33334245516652,-0.427383841174457,2.07175040410387,-0.206291182725422,0.836563465581221,1
"Atu2218",16.1425320065815,0.234413596329175,1.13775664395005,0.206031401860543,0.836766382342845,1
"Atu3999",1.08816800663848,-0.4275863554866,2.08143245909528,-0.20542888798441,0.83723705218805,1
"Atu3257",0.630700026238212,0.567406034939984,2.76380959766669,0.205298525419048,0.837338896068151,1
"Atu0108",23.5439665286601,0.226731950529986,1.10789487600618,0.204651141042664,0.837844696150899,1
"Atu1703",6.45741032091166,-0.262114830204297,1.28536482816079,-0.203922516363975,0.838414049264167,1
"Atu2239",11.2387756781703,0.239036049466546,1.17350223742804,0.203694583480677,0.838592175216401,1
"Atu1960",8.95400340515183,-0.246455402707327,1.21096066537889,-0.203520568217808,0.838728170966596,1
"Atu0765",0.418489728275386,0.951095940904193,4.69588099078481,0.202538340041118,0.839495888422662,1
"Atu0092",0.845178163350313,0.563459063719328,2.78414588902599,0.202381299751663,0.839618646559233,1
"Atu0135",8.10790521836187,-0.26052084304837,1.29075804724903,-0.201835536569859,0.840045299064879,1
"Atu1965",0.385706372425737,0.888347254806812,4.41429521460395,0.201243281570264,0.840508349903793,1
"Atu1259",17.5991032815832,-0.227734398235073,1.13213998244234,-0.201153922453818,0.840578219561632,1
"Atu1246",18.5517382055085,-0.224448952901938,1.11663794384378,-0.201004232517231,0.84069526454265,1
"Atu4170",10.3321603238234,0.244090280560065,1.21995253609094,0.200081784609586,0.841416619096861,1
"Atu1938",0.685831615637149,0.577974736972206,2.89464592188817,0.199670271449019,0.841738465501925,1
"Atu3479",0.85033112033864,-0.972475404157068,4.87501935696359,-0.19948134211364,0.841886236897168,1
"Atu3188",0.670673394062593,-0.598590872890273,3.00202342818806,-0.199395803267121,0.84195314308074,1
"Atu3706",36.0251656949095,0.215038120504858,1.08088590824308,0.198946178190435,0.842304846467832,1
"Atu2434",1.54066515253401,0.398166457727161,2.00184216223914,0.198900025805129,0.842340949328048,1
"Atu4618",4.84218884972173,-0.274366294927136,1.37948843360845,-0.198889884280835,0.842348882614301,1
"Atu0126",44.4417093181642,-0.210649265464359,1.0626270412862,-0.198234429654066,0.842861650996542,1
"Atu2715",1.73960712515393,-0.427430270040958,2.15785361173128,-0.19808121724162,0.842981520138026,1
"Atu1934",21.3193605615979,-0.218663922153993,1.10609714016598,-0.197689618943578,0.843287912309142,1
"Atu0845",3.67154919685601,0.279983188011606,1.43028684872337,0.195753172352462,0.844803363912986,1
"Atu0232",2.20712413495413,-0.334023447512849,1.70907682268022,-0.19544086203745,0.845047830059631,1
"Atu1773",16.236140709396,0.221449851632088,1.13487077161972,0.195132218724805,0.845289440459089,1
"Atu0748",0.629347011519945,0.567176964537851,2.9116870985761,0.194793240254153,0.845554814420611,1
"Atu0380",10.5630372908994,0.23636159336097,1.21489320490765,0.194553391529535,0.845742593883707,1
"Atu3095",0.767651568031724,0.567169538988033,2.91639201356659,0.194476440872712,0.84580284101855,1
"Atu4334",3.31246308560223,-0.369765026255902,1.90368499130311,-0.194236456107578,0.845990738569629,1
"Atu5137",1.89693155870123,-0.420159284634059,2.17373150909368,-0.193289411721893,0.846732318192023,1
"Atu3519",20.3337631916197,0.214539092607803,1.11137266121945,0.193039742737958,0.846927843210729,1
"Atu1942",14.4445334202895,-0.218705571224088,1.1419433331915,-0.191520511453795,0.848117812148337,1
"Atu2281",18.3210401483487,-0.215993101298727,1.12838577879605,-0.191417780476802,0.84819829081408,1
"Atu0782",5.18516086557615,0.250461581999141,1.31039681703555,0.191134150162047,0.848420492858566,1
"Atu3622",19.8429883107307,0.212294292319712,1.11091883635503,0.191097932065188,0.848448867756644,1
"Atu0098",3.38926064727234,0.278325468925951,1.45694666949259,0.19103339521884,0.848499429332894,1
"Atu4161",1.06684961898292,0.397914647614585,2.09342841160352,0.190077981845002,0.849248023478139,1
"Atu1473",0.953610975799469,0.405752592201397,2.13504328919463,0.190044199222983,0.849274495636877,1
"Atu2493",7.63024934734165,0.234951905897654,1.23830465567938,0.189736754053267,0.849515418354544,1
"Atu3184",0.780779499346227,0.719016653675505,3.81646659614884,0.188398518776781,0.850564260752649,1
"Atu1244",7.41003419454207,-0.235379970506072,1.25220862426851,-0.187971849054762,0.85089871899559,1
"Atu2407",4.67549879561576,0.252370791204574,1.34315386766481,0.187894177487903,0.850959607140682,1
"Atu0871",2.33904600023713,-0.972473934320956,5.17576825746599,-0.187889775188093,0.850963058209682,1
"Atu3964",2.36580622142165,-0.333913535240502,1.78317514230867,-0.187257845467824,0.851458472741435,1
"Atu1288",17.2867398024265,0.213891621162132,1.14373892895526,0.187010877873598,0.851652104100584,1
"Atu2099",0.448956196315908,0.951094113372965,5.08863091390421,0.186905698107164,0.851734571486563,1
"Atu2716",0.32822833851004,0.888400633202393,4.75973443541424,0.186649201810999,0.851935687105527,1
"Atu2703",20.202667325837,-0.208071453254922,1.11609856423339,-0.186427489401744,0.852109536861785,1
"Atu4343",1.03181781268483,-0.972473713173025,5.21951854042194,-0.186314830695938,0.852197877876094,1
"Atu0661",0.898159761140461,-0.972473691922682,5.22370325644856,-0.186165569554929,0.852314923444966,1
"Atu4744",1.31079594518072,-0.598702187988994,3.22820542325113,-0.185459755341728,0.852868443233585,1
"Atu2723",0.696126451671198,-0.6036197629924,3.25821865966428,-0.18526066726737,0.853024586936119,1
"Atu4094",6.88056597070173,-0.23198592216046,1.25494149369159,-0.184857958181015,0.853340447100354,1
"Atu1580",14.9159580001831,-0.211367180451596,1.14673738256213,-0.184320476218665,0.853762051421763,1
"Atu2488",0.945540477624481,-0.427505267523231,2.324614322239,-0.183903739830473,0.854088970889814,1
"Atu2766",48.3082985023606,0.194573989411359,1.06744505148984,0.182280098764606,0.855362915927258,1
"Atu1789",35.2678023655894,-0.19579476109484,1.07512520688806,-0.182113450452497,0.855493693307513,1
"Atu1613",5.91955509526505,-0.233162939677108,1.28321728381998,-0.181701838509383,0.855816723070621,1
"Atu1429",21.0025612741673,0.200068845266541,1.11477700353599,0.179469835341002,0.857568800678631,1
"Atu6044",0.504899093314507,-0.606696460993395,3.38497701954692,-0.17923207675856,0.857755477904708,1
"Atu0071",0.435020351249919,-0.972472624084781,5.42983521680679,-0.179097999341623,0.85786075290351,1
"Atu1915",2.13820777081435,0.310760831291503,1.73575889813412,0.179034560402115,0.857910564814982,1
"Atu0364",1.04085396577636,0.406061111427361,2.27021349837768,0.178864724272646,0.858043922007565,1
"Atu2083",0.398156056353027,-0.9724725317548,5.44729190646425,-0.178524035145019,0.858311447059567,1
"Atu2553",11.2082152979192,-0.209259983151138,1.1724424960214,-0.178482086636442,0.858344388117981,1
"Atu1725",0.298400363901589,-0.915160424078762,5.14444253150794,-0.177893021153161,0.858806991742881,1
"Atu1053",1.19301929114403,-0.327192414932163,1.84204285229825,-0.177624757493528,0.859017680052256,1
"Atu1028",0.332127561219064,-0.902651330652114,5.09496093363833,-0.177165505763266,0.859378389440044,1
"Atu1876",11.4753251893572,0.210849596978304,1.19349371113023,0.176665863432687,0.859770856088354,1
"Atu4214",11.3502109002781,-0.20651314610884,1.1699416007623,-0.176515773073016,0.859888758115177,1
"Atu4501",0.42169313371571,0.951092412438426,5.42870285479915,0.175196992334482,0.860924847553225,1
"Atu2142",4.87594925902303,-0.233119741683092,1.3328617507882,-0.174901666692164,0.861156900631168,1
"Atu2169",0.291114441164247,-0.972471813578508,5.58121252459586,-0.174240240681199,0.861676661712831,1
"Atu4256",1.58970986331839,-0.342533224757783,1.96883826383682,-0.173977330210082,0.861883278388916,1
"Atu2465",0.265756560890386,-0.972471613086075,5.61802897933014,-0.173098361839,0.862574112578874,1
"Atu1600",4.39341556807201,-0.234157119247691,1.35448122899561,-0.172875868808699,0.862748999946115,1
"Atu0329",6.09970178589404,0.221119377401632,1.28573116486796,0.171979480192766,0.863453661065474,1
"Atu1180",2.61751744261747,-0.278084225372939,1.61788733934204,-0.17188108134033,0.863531020131501,1
"Atu1251",10.166112781839,0.210502681229105,1.22499217117472,0.171840021660907,0.863563300757201,1
"Atu1956",101.095706095628,-0.178256752349133,1.04038336342168,-0.171337565186424,0.863958344420334,1
"Atu2550",6.37217967290048,0.220729320684769,1.28880257567284,0.171266976689222,0.864013845563338,1
"Atu3910",4.50450619127007,-0.327038103669653,1.92303052676235,-0.170063916884492,0.864959870254376,1
"Atu3181",6.45999603647817,0.319841540579717,1.88207611874084,0.169940810254635,0.865056685950789,1
"Atu0988",0.269985815740648,0.951091447402001,5.61249009020699,0.169459799859874,0.865434990070569,1
"Atu5029",0.276312418302232,0.951091442127,5.61347815579439,0.169429971174869,0.865458450693066,1
"Atu1480",22.5514500503384,-0.187625075567929,1.10765258818385,-0.169389822738162,0.865490028112618,1
"Atu1030",0.267004329433019,0.951091363532718,5.62817918629873,0.168987399308121,0.865806552752787,1
"Atu5076",0.261794689649559,0.951091315409319,5.63716172430993,0.168718117720092,0.866018367200574,1
"Atu1153",14.7959009828656,-0.192439769177804,1.14322489513605,-0.168330632053724,0.866323176784578,1
"Atu1281",4.29477841771314,-0.237012837989546,1.41154844427007,-0.167909814892756,0.866654228590926,1
"Atu1319",10.9676804193996,0.202818780028259,1.20804336112732,0.167890314664693,0.866669569753689,1
"Atu0281",14.4413578756821,0.192607034760885,1.15212627233046,0.167175282246875,0.867232132619144,1
"Atu1151",0.671888525170207,0.951090948671335,5.70515111976032,0.166707406816472,0.86760027730109,1
"Atu6048",0.784052366001021,-0.427808643452408,2.56947089032899,-0.166496785413137,0.867766012734309,1
