GeneID	HBXGZ	HBXHA	HBXHB	HBXHC	HBXHG	HBXHH	HBXHN	HBXHO	HBXHP	HBXHS	HBXHT	HBXHU	HBXHW	HBXHX	HBXHY	HBXHZ	HBXNA	HBXNB	HBXNC	HBXNG	HBXNH	HBXNN	HBXNO	HBXNP	HBXNS	HBXNT	HBXNU
639300649	22.82	20.95	23.21	35.03	33.5	37.22	34.7	30.91	34.63	36.23	35.85	42.52	34.29	25.46	28.58	21.43	15.65	18.78	23.32	26.21	21.54	45.01	50.56	47.42	20.76	24.03	19.6
639300650	6.89	7.9	6.95	3.63	5.46	6.86	6.78	8.07	9.35	11.99	7.59	6.27	8.25	4.29	8.09	19.4	14.23	12.12	16.57	14.89	20.21	21.21	19.04	20.75	18.45	16.29	18.99
639300651	298.2	273.91	322.96	226.85	248.02	234.13	243.98	235.22	235.21	240.86	272.05	259.48	232.26	199.59	197.45	90.08	65.94	112.16	34.78	54.92	61.63	58.29	73.7	87.32	235.27	91.6	154.99
639300652	3.44	1.65	1.63	0.69	1.24	1.51	2.97	5.34	4.09	3.26	1.91	1.6	3.37	2.92	4.48	3.23	6.28	4.58	5.23	3.11	2.38	7.07	2.13	7.14	2.94	4.91	3.35
639300653	4.97	4.09	5.59	11.65	10.71	12.71	17.0	18.03	14.23	11.62	15.42	16.79	20.82	20.47	22.06	12.02	8.27	9.56	10.04	10.5	9.31	10.2	8.81	10.99	28.36	13.25	16.49
639300654	29.74	30.06	30.81	27.89	30.86	22.05	28.89	33.09	27.77	27.98	25.9	32.07	26.52	23.3	33.65	29.93	27.35	26.99	24.06	28.74	18.94	26.95	24.87	36.71	24.33	27.84	23.73
639300655	19.64	24.95	23.23	10.15	17.08	15.2	15.28	14.52	20.43	16.08	13.2	17.04	17.14	14.08	10.38	8.36	5.93	5.73	3.21	5.11	4.08	5.42	5.46	5.96	10.11	6.0	5.35
639300656	14.58	18.64	14.68	12.52	8.91	12.28	11.5	12.01	10.62	11.2	15.1	12.28	11.99	10.15	8.49	5.54	5.06	4.03	2.82	4.0	2.03	4.13	2.25	7.43	3.85	4.54	4.87
639300657	6.2	6.9	5.15	3.75	5.83	3.85	6.93	6.14	5.67	4.53	5.86	4.74	5.2	3.91	5.15	5.45	5.18	3.13	3.94	5.23	3.29	5.69	5.18	7.51	3.38	6.04	3.85
639300658	8.54	12.53	11.5	12.58	10.22	14.39	13.71	13.36	11.69	11.08	9.05	11.01	13.85	17.59	11.67	10.0	7.71	7.2	7.08	7.22	7.39	9.0	9.91	11.42	8.92	8.93	7.53
639300659	4.57	6.09	2.7	3.41	4.43	5.15	4.86	3.77	4.79	7.02	2.53	1.82	4.88	4.51	2.54	12.03	9.67	4.33	6.1	6.18	9.48	7.49	4.71	13.5	4.81	7.44	3.33
639300660	263.53	231.6	251.57	110.21	51.55	84.94	154.62	158.21	127.06	213.9	192.36	178.3	110.34	110.83	98.03	319.37	732.1	309.84	630.85	382.5	264.98	487.0	490.26	492.84	229.03	532.59	351.47
639300661	59.19	70.5	58.73	26.11	21.82	27.65	35.04	44.14	38.33	75.17	68.33	65.82	33.67	35.91	29.87	102.21	233.6	98.03	267.27	143.59	85.82	168.71	159.51	141.59	56.18	167.37	119.96
639300662	11.52	12.99	16.34	4.3	3.72	3.79	6.13	6.92	4.83	9.53	4.79	6.9	7.3	4.88	6.95	12.13	25.56	11.48	18.55	16.69	13.16	20.08	20.8	19.65	8.23	11.13	10.19
639300663	19.86	17.78	21.78	26.16	21.2	24.29	36.25	33.89	33.14	36.09	37.82	38.75	27.6	19.38	28.66	35.52	37.85	38.73	40.87	45.02	35.63	38.53	38.21	36.97	52.16	41.53	36.66
639300664	13.39	10.3	12.09	18.25	13.84	15.49	19.2	18.96	21.45	21.3	21.84	20.32	19.51	15.85	17.89	20.9	19.86	21.9	20.13	16.88	20.68	19.03	16.44	20.86	28.79	19.43	20.82
639300665	26.41	26.06	24.75	45.97	31.57	35.37	43.74	39.66	41.9	42.35	38.5	42.33	39.96	36.99	35.73	48.44	32.64	36.43	51.1	39.58	38.35	43.16	39.39	47.27	41.16	46.01	45.79
639300666	17.84	15.66	11.31	6.59	7.33	6.4	6.43	6.35	5.01	7.18	6.89	7.89	6.87	6.23	4.61	11.14	9.68	6.28	2.89	7.29	3.82	9.06	7.97	9.9	6.78	4.87	4.21
639300667	16.47	22.39	18.39	13.27	13.09	11.19	9.24	8.63	11.24	6.95	10.88	9.78	7.85	8.12	9.83	7.46	4.92	4.84	1.85	3.79	4.61	9.92	5.67	7.23	10.32	5.32	4.22
639300668	4.47	7.15	4.2	3.93	5.67	4.33	3.6	3.75	5.1	5.29	3.1	4.86	6.06	3.53	4.15	8.2	7.54	6.37	5.69	7.12	9.56	14.98	13.31	15.16	9.3	3.88	4.38
639300669	7.56	8.28	6.16	9.31	8.14	7.88	8.0	7.28	7.28	8.21	10.34	5.91	5.59	4.04	6.92	9.33	6.85	5.91	5.06	6.02	8.27	10.69	13.91	13.32	10.14	6.24	7.98
639300670	9.54	6.27	9.09	16.74	20.84	19.25	13.8	17.31	14.47	9.86	11.05	8.97	15.58	15.04	11.26	45.37	24.09	36.74	14.19	24.88	31.16	56.43	47.89	53.16	54.61	30.91	46.09
639300671	7.99	8.08	9.73	12.47	12.4	13.27	10.28	10.5	9.98	8.2	9.29	8.68	10.98	7.14	9.06	24.56	12.68	25.88	5.82	13.63	17.82	31.11	31.78	38.15	13.53	12.56	19.58
639300672	9.0	6.6	9.13	7.9	10.46	10.35	10.32	9.55	8.69	7.1	12.29	12.12	9.06	7.27	7.16	14.68	8.63	12.89	4.16	9.11	10.98	22.43	27.58	20.05	5.59	5.67	12.2
639300673	8.69	10.39	11.45	6.41	9.13	11.59	8.87	8.43	12.0	7.68	4.88	8.24	8.45	6.53	6.74	11.4	5.28	8.46	2.51	4.47	10.29	17.27	13.29	19.69	5.21	3.81	8.82
639300674	10.05	6.71	8.17	9.95	6.52	6.49	6.36	5.0	6.73	7.02	5.71	8.22	6.14	5.3	5.73	7.55	5.25	4.48	2.28	4.45	4.53	10.68	10.25	12.03	3.74	3.7	3.78
639300675	20.04	21.28	20.1	21.26	19.75	19.32	21.54	20.79	17.82	19.6	17.88	16.19	17.02	18.0	15.91	11.19	5.08	8.67	5.34	6.71	6.91	10.17	8.55	9.4	13.64	8.29	8.26
639300676	9.85	8.82	10.36	11.45	9.6	10.0	11.89	10.33	12.79	5.55	16.27	9.99	8.04	7.73	12.78	9.89	5.33	4.45	3.56	5.14	3.9	8.5	4.2	7.59	6.59	4.77	5.21
639300677	35.74	32.26	33.73	46.97	38.02	45.8	57.06	58.3	55.64	50.89	55.54	51.89	39.98	45.56	45.95	24.11	18.55	24.76	16.0	16.25	17.46	16.93	22.24	21.2	32.79	26.68	27.62
639300678	18.34	19.98	18.98	16.55	8.64	6.83	11.91	14.63	14.02	15.81	11.66	11.06	11.73	11.87	17.73	23.14	29.58	22.12	33.02	32.86	16.66	33.7	28.78	44.03	11.78	13.22	18.3
639300679	4.82	6.79	9.97	8.09	7.78	7.36	7.78	7.23	5.68	7.83	3.34	4.21	6.83	7.65	7.26	12.16	8.7	4.57	3.78	8.14	0.0	5.56	3.11	9.13	2.26	3.68	3.76
639300680	43.42	49.21	42.75	31.29	23.96	25.83	41.6	35.04	30.51	41.98	53.0	40.08	33.47	29.13	34.46	63.0	66.74	51.3	116.1	95.14	84.55	91.41	88.17	94.24	48.99	101.73	86.12
639300681	27.06	14.76	27.24	29.24	16.12	19.5	26.27	28.53	26.57	20.43	25.56	28.16	29.21	15.45	21.91	132.96	110.28	120.22	136.2	108.5	89.69	99.22	86.17	98.23	75.79	118.94	106.11
639300682	26.65	25.79	23.79	18.03	17.33	18.92	22.56	16.24	18.46	19.03	23.72	18.07	16.45	13.5	26.14	243.75	271.55	267.76	221.33	139.97	135.79	118.13	91.35	102.96	156.21	236.94	180.12
639300683	33.82	23.69	32.68	27.52	30.79	32.84	25.82	26.52	26.67	30.24	32.23	32.24	23.12	21.94	21.18	7.48	7.17	8.48	4.65	10.1	7.14	9.17	10.64	10.01	16.13	6.71	6.58
639300684	25.98	30.56	20.78	22.63	26.6	21.68	25.66	25.72	24.97	25.3	30.91	27.83	22.69	18.7	20.8	9.39	8.61	9.43	3.9	9.48	6.35	13.45	10.25	11.39	19.35	8.42	7.29
639300685	54.12	57.58	57.54	43.0	50.53	51.99	52.1	47.98	51.32	49.37	57.5	67.81	49.57	41.07	43.29	20.22	16.65	27.87	10.86	14.19	12.56	19.79	22.58	21.39	42.44	12.89	15.29
639300686	5.06	5.49	4.61	5.24	4.51	3.85	4.37	4.83	4.8	6.45	7.16	3.98	5.39	5.09	7.95	5.3	4.37	2.77	1.99	2.63	2.02	5.39	2.91	4.65	2.56	1.68	1.93
639300687	13.04	10.87	11.2	10.8	13.27	10.92	10.38	12.39	11.32	12.29	14.13	13.52	11.49	9.5	10.78	8.68	6.21	5.41	4.72	6.4	2.54	7.42	6.2	8.11	6.36	5.18	4.35
639300688	6.84	4.23	5.01	3.08	4.32	5.0	4.95	3.75	5.58	4.62	3.16	3.57	3.48	3.99	4.03	4.38	2.75	2.16	1.19	3.88	2.48	4.01	2.24	4.44	2.78	1.55	0.45
639300689	8.19	8.61	4.97	5.35	4.19	6.07	6.54	6.15	7.41	8.6	9.09	6.74	7.11	3.18	4.66	4.14	4.49	3.6	2.82	3.56	3.4	7.04	3.59	5.51	2.85	4.48	1.92
639300690	5.45	5.91	4.42	4.19	6.38	8.06	5.33	4.44	4.25	3.68	7.78	5.29	4.78	4.18	4.77	5.34	5.31	5.91	2.2	2.71	3.56	4.47	4.98	4.49	5.74	7.77	6.98
639300691	4.25	3.35	3.48	3.42	5.63	3.69	6.71	5.65	5.49	4.83	4.99	7.02	4.04	4.16	3.34	6.17	7.26	6.52	3.21	3.32	3.06	5.53	4.22	6.45	7.62	4.66	5.79
639300692	10.89	8.9	10.09	18.68	18.54	18.13	9.85	12.15	12.5	13.75	10.61	13.07	14.73	18.5	11.75	16.02	14.2	13.55	10.41	13.22	10.39	15.4	11.85	13.17	18.7	13.63	14.09
639300693	11.57	11.01	14.11	12.3	11.95	9.99	14.43	16.03	12.26	12.42	14.89	17.26	13.38	12.47	11.3	8.38	7.21	7.59	3.19	5.53	4.46	6.49	7.39	7.6	10.95	12.5	7.58
639300694	23.61	21.6	22.27	32.89	17.18	25.21	29.73	36.42	35.3	33.02	28.99	34.55	31.95	26.82	35.84	30.26	33.28	36.49	41.76	42.71	45.4	33.06	36.56	41.62	24.12	45.14	28.74
639300695	4.33	5.25	3.72	3.53	1.69	1.48	3.29	2.36	3.71	0.93	3.27	2.36	3.68	1.67	7.3	322.25	512.94	325.91	598.18	379.75	308.02	414.38	404.36	368.65	16.57	195.33	123.68
639300696	1.04	2.83	0.82	1.55	0.37	2.6	5.78	2.59	1.81	1.23	2.4	2.76	3.69	6.34	2.89	10.62	7.85	3.93	1.36	3.34	2.87	6.02	2.85	5.24	3.12	3.52	1.8
639300697	26.15	26.15	25.06	30.17	27.09	32.7	33.99	33.31	44.09	34.06	35.82	47.91	30.93	26.65	33.8	105.23	134.34	102.43	109.28	118.7	98.33	100.52	126.43	109.2	51.79	66.37	62.39
639300698	26.02	20.62	21.56	31.18	18.12	26.38	28.67	21.52	26.14	24.5	23.34	24.41	22.88	22.01	20.82	309.31	313.43	258.76	269.25	212.74	208.08	218.46	184.92	214.89	116.01	166.78	152.32
639300699	153.68	122.25	160.12	409.15	262.32	342.68	449.59	420.72	442.38	400.59	393.73	392.33	468.9	249.56	394.47	1796.99	1833.43	2005.84	1463.36	1772.66	1946.79	1547.51	1612.1	1728.59	2000.86	2809.2	2263.62
639300700	11.19	9.01	10.38	5.57	3.78	4.34	7.01	4.94	3.22	4.67	3.35	6.13	4.25	3.41	5.3	304.51	395.34	295.4	618.93	407.69	303.63	290.89	270.04	288.1	216.6	292.6	233.79
639300701	32.55	46.23	42.51	12.3	10.91	11.72	11.76	13.62	14.3	13.03	14.97	17.55	12.59	12.57	10.17	712.29	716.74	620.82	870.69	816.74	589.54	900.54	957.62	890.78	33.98	377.44	236.6
639300702	59.49	70.55	74.1	17.42	17.88	11.15	19.99	20.48	17.2	19.63	19.19	20.91	17.54	13.68	17.06	1445.0	1729.32	1257.79	1883.77	1677.65	1202.89	1802.42	1955.95	1775.55	83.1	777.98	538.77
639300703	31.86	58.05	49.65	8.4	8.07	8.81	8.84	9.0	11.4	11.97	8.32	5.61	11.01	6.35	14.26	1027.76	1380.51	1108.76	1799.13	1543.34	1124.9	1453.62	1355.45	1344.23	74.7	586.59	365.26
639300704	108.11	115.58	129.57	97.11	36.82	35.78	45.04	58.03	41.16	52.11	56.11	53.83	40.34	36.73	38.22	12407.1	12907.61	11288.84	13918.1	11421.4	9464.65	8875.8	8550.69	8870.47	3395.24	8351.9	8946.77
639300705	8.44	10.08	9.99	7.86	6.86	8.2	10.63	9.25	11.18	9.66	10.94	10.91	10.07	7.04	10.79	86.78	84.97	70.68	106.94	77.86	70.44	64.75	65.58	68.54	35.82	71.28	73.5
639300706	38.1	40.96	37.11	44.74	50.68	39.28	46.94	42.98	48.5	47.22	47.76	42.9	42.7	46.04	54.84	31.13	27.98	19.92	32.34	22.05	18.2	25.08	25.02	23.48	24.52	18.45	26.73
639300707	7.46	8.64	7.12	7.55	4.93	7.13	10.25	10.85	11.24	8.68	6.51	7.81	11.01	11.56	11.29	209.41	218.27	178.82	261.8	180.45	147.78	169.8	136.31	163.68	87.38	120.43	96.77
639300708	20.09	18.09	14.78	13.34	12.74	14.69	12.56	14.41	12.17	10.29	12.38	18.71	18.17	22.38	10.77	282.8	288.51	244.24	202.07	183.34	153.45	265.35	290.71	246.07	43.65	112.88	112.24
639300709	17.82	14.69	16.94	9.17	12.96	13.81	15.01	15.28	15.15	9.97	13.86	13.94	16.23	16.49	13.86	255.5	238.78	221.43	155.55	159.16	129.53	215.49	244.16	217.54	32.78	106.95	93.88
639300710	23.02	23.88	25.82	23.03	22.28	20.77	27.58	31.3	27.34	20.19	23.32	19.57	25.79	24.55	22.57	390.54	331.6	339.79	228.44	227.31	158.48	274.49	318.8	287.83	39.96	154.87	133.63
639300711	9.53	10.33	12.12	14.77	12.0	15.72	15.04	13.9	13.38	15.31	13.96	16.33	17.04	10.41	14.02	15.47	12.99	10.58	16.25	12.51	15.31	15.12	11.13	15.4	21.5	14.63	9.92
639300712	8.99	9.38	8.76	8.48	4.75	8.75	7.43	9.23	9.42	7.83	11.59	11.01	9.26	5.34	5.85	8.17	8.38	6.28	8.43	9.9	14.41	11.64	9.6	14.11	7.47	10.11	7.71
639300713	2.45	3.52	4.64	2.2	2.64	2.61	2.42	1.96	3.17	2.71	3.52	2.04	2.51	2.08	3.11	5.89	4.98	2.72	2.12	4.11	2.72	4.11	3.29	6.26	2.64	4.24	2.98
639300714	6.8	9.65	6.8	5.47	8.73	6.15	10.73	9.22	8.77	5.87	11.6	9.91	9.94	5.54	9.46	26.39	24.83	19.1	16.64	15.66	9.23	22.52	20.5	21.6	14.55	19.42	18.51
639300715	1.43	2.94	1.69	3.48	2.7	3.87	5.72	3.49	3.57	5.71	4.22	3.21	4.06	3.29	3.82	9.11	7.02	5.94	4.5	4.15	4.83	6.06	6.1	8.14	5.92	5.46	5.22
639300716	4.65	4.5	3.01	5.76	2.93	5.77	5.14	5.27	6.71	5.81	3.65	6.21	4.68	5.82	5.62	5.39	5.57	4.91	2.07	3.9	3.28	5.49	3.89	5.79	3.1	3.3	3.47
639300717	46.78	45.62	47.47	51.65	53.73	57.32	58.31	63.01	57.8	56.84	57.27	59.47	46.42	46.73	54.75	75.54	76.12	69.17	93.51	92.38	90.4	88.39	93.62	93.36	114.07	88.44	81.46
639300718	42.8	40.05	39.12	64.44	57.29	62.86	64.05	67.34	62.58	61.9	65.99	65.69	56.79	48.65	61.88	93.57	89.52	97.58	101.31	108.09	105.89	108.79	110.87	102.27	165.44	104.11	100.13
639300719	43.25	44.49	42.22	44.34	35.96	42.72	43.49	49.09	47.16	51.14	43.66	45.08	41.12	34.43	36.28	269.97	210.74	244.51	401.92	367.18	362.23	236.24	242.79	229.06	61.69	159.76	170.39
639300720	78.35	78.18	74.17	84.47	58.01	63.81	77.54	73.59	72.8	82.1	85.46	82.14	64.84	62.92	66.57	1334.19	1195.86	1118.2	2320.03	2347.94	2167.8	1256.27	1237.13	1161.98	794.02	1057.47	1218.24
639300721	6.48	5.76	8.68	11.61	12.09	10.97	17.4	8.43	10.42	15.32	7.79	11.64	8.36	11.59	11.62	6.83	8.25	5.74	6.79	8.76	6.28	10.19	8.91	10.48	7.15	7.91	6.74
639300722	6.36	10.32	8.77	14.24	5.7	6.48	8.46	9.54	8.33	6.26	13.96	7.4	7.78	10.47	17.21	10.7	9.84	9.55	11.24	9.21	13.2	10.32	9.29	12.85	9.96	6.47	4.96
639300723	64.13	55.3	58.4	77.99	64.78	67.79	74.66	74.14	99.99	67.79	55.9	66.27	67.42	66.53	96.93	27.91	23.15	38.78	26.32	36.2	38.9	39.01	34.56	48.63	25.61	13.86	18.91
639300724	79.1	78.75	85.29	71.1	63.02	64.46	59.47	53.07	62.12	63.91	55.6	54.65	48.73	57.12	58.97	56.41	47.12	56.73	27.14	48.08	50.92	43.69	58.92	50.89	63.26	61.73	69.31
639300725	20.19	10.69	21.57	8.76	11.92	10.41	20.31	22.98	12.29	19.26	17.16	30.55	11.74	6.44	12.09	6.29	5.72	2.47	1.02	5.66	1.35	2.67	2.02	3.46	6.37	4.64	10.85
639300726	96.99	86.11	87.95	107.98	74.59	96.26	155.91	199.0	140.65	213.67	205.94	200.49	96.49	65.14	78.32	26.69	16.18	40.9	36.58	51.66	75.52	20.46	22.02	18.6	214.04	122.95	136.14
639300727	7.31	4.68	7.56	8.87	8.36	4.29	10.42	12.69	12.45	7.02	10.77	14.58	8.53	6.45	11.44	10.83	11.79	7.8	6.82	9.27	6.64	9.37	8.48	9.0	20.26	13.48	13.79
639300728	7.82	9.32	6.54	15.22	14.63	18.72	17.48	17.85	19.88	23.44	19.83	16.32	15.55	13.39	18.99	28.78	28.95	29.23	22.84	19.62	20.18	27.3	27.8	27.85	25.66	25.88	30.92
639300729	1.95	1.2	1.38	6.4	1.26	5.13	4.74	6.14	3.68	6.91	3.24	2.72	5.72	1.1	4.34	6.5	7.64	2.96	6.43	4.89	2.43	7.19	3.22	9.45	5.27	5.95	2.43
639300730	10.31	10.97	9.15	10.56	8.84	8.08	8.79	8.68	8.21	12.54	11.92	11.15	8.16	6.74	8.16	18.95	18.88	15.05	25.67	24.73	27.77	19.89	19.52	23.61	18.82	20.99	18.1
639300731	1.07	0.31	0.54	0.23	1.48	1.01	1.63	0.8	0.32	0.72	0.85	1.52	0.51	0.0	0.71	2.42	3.55	1.74	0.72	1.33	0.32	1.41	2.21	3.71	2.18	2.02	0.95
639300732	0.88	0.75	0.87	0.44	1.74	1.8	1.23	1.66	1.08	1.22	1.02	2.79	2.55	2.29	1.78	3.49	4.71	1.4	1.5	1.85	2.45	5.74	2.13	3.35	3.76	2.84	2.6
639300733	0.44	0.56	0.26	1.46	0.23	1.74	1.57	1.06	1.71	0.13	0.91	0.98	1.96	0.31	2.12	3.73	3.48	0.62	0.77	2.73	0.23	2.46	2.58	2.89	2.21	1.99	1.13
639300734	0.13	0.0	0.31	0.2	0.29	0.62	0.51	0.7	0.84	0.79	0.18	0.0	0.89	0.56	0.86	2.8	3.57	0.25	0.52	1.41	0.83	3.13	0.27	3.93	1.3	0.95	1.11
639300735	0.26	0.4	0.15	0.58	0.7	0.37	1.28	0.97	0.27	0.15	0.18	0.65	0.95	2.2	1.33	4.45	2.68	0.99	1.22	1.38	1.62	2.66	1.47	2.66	1.56	2.51	1.89
639300736	4.53	5.32	4.72	5.64	4.77	7.31	8.95	7.62	9.4	7.4	7.64	8.4	9.01	8.54	9.82	4.74	5.41	4.3	3.9	3.96	3.81	5.43	3.45	7.04	9.66	13.18	8.99
639300737	0.0	0.0	0.23	0.59	0.0	0.74	1.65	1.19	0.21	0.47	1.1	0.79	1.45	2.51	2.02	4.17	4.49	0.94	0.16	0.76	0.41	2.23	0.61	4.2	1.93	1.21	1.44
639300738	64.0	54.16	57.32	113.94	94.97	110.6	113.7	106.13	114.91	108.92	109.21	107.7	95.41	103.76	116.26	37.17	19.88	38.32	20.27	18.5	29.26	24.53	31.76	27.93	64.87	54.1	59.26
639300739	15.52	17.51	19.58	12.36	9.8	9.73	13.22	15.15	13.67	18.6	17.94	14.35	9.74	9.5	15.65	13.17	12.28	9.33	23.34	22.7	20.41	15.49	16.23	18.83	20.85	20.64	17.99
639300740	17.22	16.66	13.19	16.37	10.54	15.65	17.56	12.49	17.65	13.19	13.03	16.8	13.45	14.93	13.44	10.65	11.11	9.66	17.38	15.89	16.26	12.65	10.3	15.88	12.51	21.31	13.65
639300741	5.24	6.06	5.63	5.69	6.36	5.65	5.72	4.29	4.6	2.25	1.72	3.52	5.53	4.84	7.52	4.52	5.36	2.44	2.25	5.62	5.54	4.69	2.06	5.85	6.45	5.14	6.15
639300742	3.2	2.32	0.95	1.99	3.16	3.01	1.82	3.2	1.54	1.58	1.85	1.6	2.76	4.71	2.47	3.98	3.44	1.39	0.84	1.16	1.94	3.69	2.48	4.75	4.81	1.36	4.03
639300743	2.4	2.79	2.97	1.09	1.69	1.28	2.07	1.49	1.53	1.24	1.89	1.36	2.02	1.77	2.72	3.3	3.24	1.49	0.66	1.52	1.95	2.14	2.59	2.06	3.15	1.6	1.52
639300744	4.13	2.12	2.26	3.32	2.4	2.24	2.42	2.62	1.83	3.38	1.54	1.11	1.48	1.57	2.21	2.09	3.28	2.26	3.25	3.84	1.65	4.24	1.31	2.89	3.82	2.91	4.14
639300745	1.71	2.46	2.84	3.07	3.69	2.9	2.86	3.86	2.15	2.43	2.61	2.22	4.0	1.93	3.97	6.62	5.22	1.79	2.83	2.98	2.85	4.04	4.42	4.28	4.51	2.44	2.14
639300746	9.11	11.59	10.29	6.86	9.0	10.57	6.93	10.29	8.12	6.72	8.84	6.29	9.46	10.74	7.18	8.54	6.75	5.07	4.52	5.63	6.83	6.82	6.29	8.0	7.11	5.72	6.85
639300747	23.54	26.48	24.63	41.44	34.11	40.41	41.46	44.15	40.1	37.67	37.02	35.2	38.14	32.63	44.84	47.87	33.93	54.32	63.34	49.64	43.8	98.2	84.54	89.11	41.6	51.65	38.81
639300748	29.15	29.9	31.43	38.53	39.17	39.79	44.34	45.13	42.47	59.19	44.01	47.37	38.74	24.05	38.07	86.98	56.33	64.15	71.37	68.56	63.23	111.94	102.51	100.55	49.48	49.88	51.03
639300749	4.49	3.91	4.67	4.47	5.27	4.99	6.0	6.33	6.99	5.31	3.4	5.16	4.36	5.19	6.31	5.61	5.41	3.36	4.49	3.29	2.26	6.7	3.79	5.26	4.6	2.63	2.83
639300750	2.27	3.49	2.68	0.0	3.06	3.74	4.32	2.56	1.79	2.01	2.36	2.27	3.41	0.0	1.58	1.99	1.17	0.54	1.34	0.55	4.72	3.49	2.34	3.87	0.85	0.0	3.55
639300751	2.46	1.48	1.49	3.23	3.37	3.56	3.15	2.93	3.53	3.55	2.58	2.7	3.81	2.97	3.07	4.91	4.25	3.14	3.35	4.24	2.5	4.44	2.92	6.7	5.61	3.49	3.44
639300752	2.82	4.62	3.33	4.21	3.34	4.51	7.71	4.87	3.84	9.0	4.3	5.62	4.51	1.19	4.97	16.33	13.38	6.69	4.87	9.53	5.27	10.98	7.85	11.96	19.29	21.22	18.78
639300753	26.48	20.94	24.8	20.61	15.45	15.4	19.16	22.23	21.8	22.4	23.47	22.95	15.71	11.17	14.34	5.98	7.69	5.76	3.76	6.58	4.97	5.85	6.45	11.02	15.49	9.17	10.92
639300754	99.48	73.68	81.94	73.11	74.95	81.31	87.49	106.42	88.66	134.18	131.82	141.15	72.33	51.18	59.89	70.05	50.7	61.23	71.44	72.79	76.58	75.96	80.04	84.59	146.3	108.99	120.45
639300755	31.36	24.66	28.44	12.49	12.38	17.21	26.24	25.12	15.35	22.87	21.03	18.26	20.93	19.2	16.5	13.31	13.76	19.85	18.49	29.81	23.89	26.81	21.04	26.16	13.37	14.36	11.97
639300756	16.62	14.48	14.78	14.0	13.05	13.87	16.63	14.07	15.46	21.42	20.62	20.32	15.01	12.88	13.1	7.79	8.9	10.32	11.88	17.87	14.01	18.71	19.86	22.17	6.3	8.9	7.8
639300757	4.9	5.66	2.76	3.48	2.24	4.96	6.62	5.16	6.43	6.82	6.12	7.46	5.16	3.98	5.12	11.74	11.39	10.12	13.39	8.65	8.15	14.34	12.78	16.74	9.59	9.23	9.83
639300758	6.38	7.81	5.84	10.45	11.3	15.29	16.28	13.14	13.38	12.9	14.56	14.79	12.23	11.34	13.95	26.39	31.67	23.44	34.3	23.87	27.36	35.68	32.51	38.24	18.58	27.86	21.86
639300759	2.71	2.32	1.87	4.05	2.19	4.67	3.43	3.39	5.21	3.2	5.01	2.25	2.41	2.55	4.61	7.73	8.97	6.0	5.14	4.58	5.63	10.19	8.85	8.73	3.74	4.36	3.53
639300760	6.83	8.43	6.57	8.61	7.36	8.94	14.37	11.23	12.43	12.88	10.96	11.08	12.69	9.8	12.99	23.91	27.51	23.21	19.81	16.41	16.42	21.47	16.31	24.05	14.38	20.54	18.79
639300761	19.52	15.01	14.22	35.14	21.95	33.27	37.9	37.42	48.79	40.8	39.4	38.08	33.84	36.92	44.32	95.93	87.97	106.17	97.37	71.57	77.45	65.78	60.97	69.23	74.57	125.36	86.72
639300762	9.32	9.71	9.19	15.47	12.19	17.74	15.36	16.27	16.53	13.47	12.21	10.63	15.45	14.11	15.31	12.47	10.35	8.22	4.42	9.58	5.38	9.41	8.78	10.66	8.62	8.43	11.94
639300763	8.79	10.52	10.21	14.35	6.49	9.04	10.52	13.69	15.71	10.01	10.39	12.35	8.58	12.19	13.9	10.15	13.2	10.2	15.1	14.0	10.48	10.69	13.28	16.79	7.72	9.11	9.49
639300764	14.04	14.05	17.82	22.51	13.46	18.36	21.49	28.67	26.4	26.12	23.52	21.88	23.89	16.45	19.87	27.97	21.57	22.1	14.0	17.21	11.38	20.2	16.97	18.18	15.71	24.57	20.33
639300765	5.55	3.62	6.26	7.54	3.4	8.54	9.69	8.71	12.04	11.34	9.8	10.57	7.66	6.59	12.06	12.62	17.84	11.01	12.79	14.63	8.38	13.45	12.11	17.02	10.43	10.4	8.93
639300766	4.28	2.51	2.89	5.48	3.95	2.3	4.65	5.05	3.85	4.34	0.85	2.44	4.08	3.45	3.97	12.34	9.47	2.32	1.92	4.73	5.08	6.9	4.42	11.12	3.68	4.98	3.82
639300767	14.97	16.65	17.16	24.6	18.85	25.89	31.26	27.06	26.69	27.24	26.99	19.31	23.44	23.58	32.07	34.88	36.5	33.77	37.83	43.29	39.94	41.22	37.91	40.08	25.98	43.83	33.45
639300768	3.32	3.11	2.92	7.93	6.23	6.15	8.29	6.26	8.15	6.84	6.18	6.62	6.39	7.5	6.78	11.57	9.84	8.46	4.99	6.05	7.29	8.17	5.97	11.0	7.2	12.16	8.19
639300769	2.74	2.11	5.13	8.87	7.62	5.15	9.38	7.54	10.54	8.64	8.55	7.29	7.62	10.0	10.38	5.81	7.54	4.12	2.15	3.97	1.9	6.56	4.24	5.54	8.41	5.58	6.18
639300770	3.14	2.87	3.31	3.93	3.66	5.83	6.0	6.88	5.07	6.53	4.83	5.59	5.33	3.12	6.38	9.17	9.03	5.88	5.67	4.92	4.58	6.44	5.69	7.47	4.72	7.77	6.19
639300771	23.96	21.83	23.12	38.62	29.03	36.48	37.36	40.05	39.73	39.9	38.56	36.19	39.0	36.74	44.68	27.27	24.52	24.89	23.09	21.84	21.07	21.72	22.56	23.75	20.63	32.46	26.59
