"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Atu2641",701.116312721938,-0.0834856804356901,0.254613030617057,-0.327892410821872,0.74299301209666,0.873805820411835
"Atu0782",2367.30782711442,-0.505516889482183,1.54233567432669,-0.327760615212941,0.743092668254632,0.873805820411835
"Atu1007",13.509068274861,0.150647638620938,0.460023195769269,0.327478353279598,0.743306112758244,0.87382942860419
"Atu3099",8.6614670888502,-0.242981711788988,0.74307475302998,-0.326994977017049,0.743671684331552,0.873872643452167
"Atu4721",11.5769864473316,-0.112595490254295,0.344414694936134,-0.326918368785553,0.743729627509855,0.873872643452167
"Atu1814",83.0187230127901,-0.299236204785159,0.916049862925767,-0.326659297594816,0.743925588589398,0.873875678407977
"Atu4360",13.2502932396702,0.160239165017493,0.491043420073539,0.326323820800807,0.744179367399103,0.873946611558354
"Atu0961",2.41666064443322,-0.312431760503514,0.957983732744246,-0.3261347242385,0.744322425904203,NA
"Atu4514",17.7020068790993,0.0921587995128423,0.283628922986131,0.324927368276009,0.745236042911759,0.874759092776509
"Atu0555",494.048644287292,-0.253780564972011,0.783014814561495,-0.324106977610805,0.745857044458269,0.874759092776509
"Atu5186",2.40010933269868,-0.298149750513495,0.919920924065308,-0.324103673167813,0.745859546118091,NA
"Atu1341",205.117092610221,-0.0904933507455169,0.279273679659201,-0.324031075380774,0.745914507635421,0.874759092776509
"Atu5460",21.4719307596439,0.184697982344594,0.570390219630671,0.323809869082583,0.74608198398612,0.874759092776509
"Atu0620",111.942150230984,-0.0679816405438726,0.210131168739538,-0.323520023001144,0.746301446003062,0.874759092776509
"Atu0667",85.2771052918274,0.247129156847692,0.765048600275837,0.323024127824807,0.746676969403436,0.874759092776509
"Atu1559",71.0868681422642,-0.207951067885167,0.644349563761011,-0.32273020667753,0.74689957361007,0.874759092776509
"Atu1440",20.8455851108828,0.0953610170400769,0.2956477503228,0.322549442490119,0.747036487716356,0.874759092776509
"Atu2311",51.4924483201481,0.164194974572406,0.509188353787529,0.322464120302564,0.747101115077469,0.874759092776509
"Atu3719",50.8589877447282,-0.102423308914747,0.317643857326148,-0.322447000162139,0.747114082956112,0.874759092776509
"Atu4460",502.155711514964,0.297885550632636,0.92463243945474,0.322166450063445,0.747326599565232,0.874759092776509
"Atu2774",1087.65646883615,0.169491484429811,0.526521705643982,0.321907876945943,0.747522485629309,0.874759092776509
"Atu4196",15.354094119368,-0.163776836431965,0.508783475942397,-0.32189889054201,0.747529293711842,0.874759092776509
"Atu5407",10.7328952316882,0.160636575582371,0.499134364867642,0.32183032643919,0.747581238394087,0.874759092776509
"Atu0537",98.8937649711051,-0.109635116947362,0.341306363154931,-0.321222012780333,0.748042151589913,0.875071830969406
"Atu3439",6.49470868008253,0.143919707356088,0.449932743035726,0.319869379554491,0.749067350894892,0.875796637787356
"Atu2432",425.037979143998,-0.435770406594222,1.36323268300193,-0.31965959445355,0.749226392790205,0.875796637787356
"Atu0926",36.1830554790314,-0.139872983914421,0.437598806370957,-0.319637489586407,0.749243151512706,0.875796637787356
"Atu1632",14.9310435528561,-0.098932778333162,0.310824819378674,-0.318291115011101,0.750264123341163,0.876763272143448
"Atu2745",261.358335225576,0.144725325583529,0.455220680357149,0.317923442032517,0.750543010268108,0.876862425905268
"Atu4753",8.95900555670507,0.165433124827661,0.521102624335705,0.317467456700209,0.750888929074287,0.877039821785139
"Atu5123",739.690307200431,-0.147416406160942,0.465768879870696,-0.316501193042065,0.751622119762924,0.877669343464768
"Atu1004",47.1197832252443,-0.148165670888875,0.468624409374421,-0.316171475332805,0.751872357438117,0.87773474122006
"Atu1293",72.7512941880857,0.100992672004962,0.320334601806817,0.315272441488752,0.752554807339378,0.878159200454354
"Atu4693",9.63328066712811,0.107206044979935,0.340231060951445,0.315097759387801,0.752687429684449,0.878159200454354
"Atu0066",86.1230987587412,-0.251408471216929,0.798313307209037,-0.31492456526357,0.752818929533119,0.878159200454354
"Atu2708",202.206229355106,-0.216158407004432,0.687269914992075,-0.314517487655377,0.753128036636484,0.878293057434909
"Atu4638",3.95580316087514,-0.203743790026478,0.648200896855191,-0.314321981063217,0.753276505143174,NA
"Atu5185",5.79117074724315,0.141019335643729,0.448916740996548,0.314132494436899,0.753420410770084,0.878407336498971
"Atu1264",2.69426749481711,0.253382802488669,0.807467140245963,0.313799521812722,0.753673307593505,NA
"Atu3353",201.004435067131,0.239634681358921,0.764145197967507,0.313598360620871,0.753826104811412,0.878504649647221
"Atu2680",72.8806591813513,-0.160148424561161,0.511078608517861,-0.313353800945797,0.754011879459075,0.878504649647221
"Atu1480",325.6714894221,0.105835091844307,0.337856245514475,0.313254803631483,0.754087084749185,0.878504649647221
"Atu1066",178.251727314167,0.0983567058413704,0.314502057661124,0.312737877051825,0.754479816234523,0.878735641640157
"Atu2476",2.75180854331658,0.214747668525568,0.686831825674893,0.312664120237226,0.754535857655754,NA
"Atu5055",191.210687768125,0.485955891475302,1.55675957304131,0.312158601681781,0.75491999223325,0.879021758542143
"Atu4275",3.17096654450985,0.185395216162483,0.595806484991416,0.311166831568061,0.755673796790195,NA
"Atu1737",971.076664259801,-0.495745326740254,1.59702936669397,-0.310417163941387,0.756243743427188,0.880336289682499
"Atu4087",22.6301794711862,-0.0919689163045396,0.296737910139715,-0.30993315367503,0.756611790351565,0.880462294934747
"Atu5198",10.0288603359774,-0.103845857427025,0.335243601432635,-0.309762384675645,0.756741658226722,0.880462294934747
"Atu2413",2.4183440427205,0.221312363645862,0.716862748081456,0.308723481919184,0.757531879820127,NA
"Atu6020",1.9729955462836,0.244805367290993,0.797323068295809,0.307034095745202,0.758817420146864,NA
"Atu3319",7.1860035510596,0.146834145471105,0.478442817923027,0.30690009332469,0.758919418035295,0.882495240521276
"Atu0670",76.245771446602,-0.0550510438985224,0.179486768781378,-0.306713660690926,0.759061330919373,0.882495240521276
"Atu2342",26.1559615087519,-0.126278376458928,0.411737967233652,-0.306695972944531,0.75907479528794,0.882495240521276
"Atu5486",4.912888290913,-0.224596708683959,0.733505312719784,-0.306196430740455,0.759455089839365,NA
"Atu5048",227.559602688082,0.434266140441186,1.42229022153385,0.305328781613122,0.760115757304635,0.883062956963948
"Atu4414",3.16859169453986,-0.20026612804459,0.656563855833552,-0.305021554667122,0.760349735847603,NA
"Atu3532",37.0873889510289,0.25453102255496,0.834532508726975,0.304998331273194,0.760367423260384,0.883062956963948
"Atu4759",6.37681923748372,0.278766081649943,0.914617333844865,0.30478985181493,0.760526211098078,0.883062956963948
"Atu0863",68.7877585575991,-0.221049160337959,0.72564859969618,-0.304622871773624,0.760653398290202,0.883062956963948
"Atu4732",399.864689414487,0.316273772766649,1.03828636326232,0.304611313369184,0.760662202462116,0.883062956963948
"Atu4165",19096.2646204205,-0.511254028559698,1.67891256770439,-0.304514980943139,0.76073558120395,0.883062956963948
"Atu0392",2.7621388126335,-0.242741314373792,0.797188559262585,-0.304496736127689,0.760749478964187,NA
"Atu1260",8.85071227972055,0.276257143283384,0.909014600361877,0.303908367559121,0.761197702739787,0.883372475264792
"Atu4282",4.18776305677246,-0.156983126036389,0.517558982112177,-0.303314465523786,0.761650223241592,NA
"Atu0572",52.7467076431654,0.172382040994664,0.568469888321227,0.303238649110744,0.761707997025786,0.883737724919005
"Atu3465",96.2286423378685,0.234251735176156,0.773549800974223,0.302826960696176,0.762021735887225,0.883761429497195
"Atu5163",336.754202903213,-0.091497019042312,0.30227102820369,-0.302698606565282,0.76211955980318,0.883761429497195
"Atu5494",8248.47556916204,0.497336203328032,1.64825095763937,0.301735728423491,0.762853529591679,0.884385608061774
"Atu4208",2.70583041061853,-0.21475339028784,0.712191995717655,-0.301538618208478,0.763003806431681,NA
"Atu1213",124.226358360844,0.210016413812183,0.69713691283738,0.301255621306015,0.763219578904224,0.884583041053651
"Atu2615",193.309996697798,-0.15394865532899,0.511788118687685,-0.300805449965781,0.763562852304273,0.884753981939233
"Atu4611",171.311689929121,-0.136342174221781,0.454253965638579,-0.300145259117583,0.764066357921597,0.885110451537476
"Atu0824",13327.4116740798,-0.39061381947799,1.30480991147764,-0.299364540414655,0.764661914880878,0.885573345296434
"Atu0629",13.5685784824531,-0.129988028523195,0.434708487904478,-0.29902344246786,0.764922158916857,0.885647767395664
"Atu3224",11.2545398562691,0.210853617515766,0.705755870548306,0.298762824816395,0.765121017610131,0.885651095947793
"Atu5005",3.42205112960146,0.162451594133936,0.545106971271869,0.298017825299309,0.765689558822318,NA
"Atu2187",567.241782435418,0.272477156464151,0.914866849009006,0.297832582696926,0.765830945037794,0.886045296946364
"Atu3933",11.7316631995609,0.0924677478889108,0.310499976677947,0.297802753089476,0.765853713182672,0.886045296946364
"Atu3039",4.67735136778526,-0.173390157538386,0.584059668126657,-0.296870622987076,0.766565285078818,NA
"Atu3843",123.714787201737,0.1194988137795,0.403735772789409,0.295982723933237,0.767243274909914,0.88742573824364
"Atu3281",26.8118577901364,-0.0894445593949629,0.302886248703415,-0.295307429035997,0.767759041905552,0.887666507733975
"Atu4200",6.42388500324874,0.165925792938642,0.562087208885544,0.295195817153756,0.767844297130362,0.887666507733975
"Atu1713",476.596106344643,0.164362540043025,0.557840683247932,0.294640647372745,0.768268407714328,0.887761349904666
"Atu2452",6.58016117844946,0.176936813730683,0.60065295933409,0.294574114688193,0.768319238653939,0.887761349904666
"Atu4179",3.3045805651909,-0.272611383503955,0.925915277717671,-0.294423680075705,0.76843417429945,NA
"Atu3674",2.59248023616694,0.345752683352369,1.17490776133005,0.294280704181375,0.768543416024188,NA
"Atu4167",1332.08724540362,0.327501927359543,1.11381882835118,0.294035186893324,0.768731015934992,0.887946848835058
"Atu3177",34.0617065461449,-0.1602763958301,0.545436669454566,-0.293849689259755,0.768872763773309,0.887946848835058
"Atu2275",201.277587816946,0.15045668040012,0.514544205526705,0.292407685839367,0.76997493245231,0.888369488484837
"Atu0542",382.303497530805,-0.204020339137514,0.697758752505043,-0.292393808612296,0.769985541516047,0.888369488484837
"Atu2565",47.7193599228609,-0.106485901859664,0.364212595451818,-0.292372925015304,0.77000150699217,0.888369488484837
"Atu1202",17.4393869245329,-0.18871180280534,0.645517014078296,-0.292342105149301,0.770025068907967,0.888369488484837
"Atu3886",35.9664677993373,-0.0626147300204254,0.21442318831767,-0.29201473269608,0.770275359610496,0.888431431873361
"Atu0666",80.0134848433381,-0.202667992049431,0.695549430775336,-0.291378273178248,0.770762029487097,0.888765912542024
"Atu6126",6.46406634716668,-0.190287506290789,0.654366453591803,-0.290796548701885,0.771206925075294,0.888972529396043
"Atu6011",40.3157990513194,0.0621759645471094,0.213936804786089,0.290627714148006,0.771336061724372,0.888972529396043
"Atu4197",4.21700097389051,-0.159602388994763,0.549477743271379,-0.290461972207557,0.771462839086823,NA
"Atu2738",36.0680257025147,-0.0958778515249036,0.330189292911633,-0.290372382094664,0.77153136983653,0.888972529396043
"Atu0105",3.23577715914957,0.466311629825653,1.60618765891624,0.290322010156828,0.77156990195468,NA
"Atu5528",85.5563781492859,0.101898193883567,0.351657177487202,0.289765716177586,0.771995477641016,0.889280541284667
"Atu5409",2.8464011649198,0.17918165916487,0.618418402780238,0.289741796750094,0.77201377800633,NA
"Atu2676",195.758349005835,0.259915697658354,0.900245860343755,0.288716348619594,0.772798450853312,0.889978644089224
"Atu3925",28.2172679947717,-0.17836227476344,0.618552633829426,-0.288354240219153,0.773075591728063,0.890070980641813
"Atu1253",172.028330580783,0.137771628870335,0.478453321985101,0.287952079209568,0.773383420917454,0.890198593766167
"Atu0968",284.831974443472,0.167529343001572,0.582371500359323,0.287667481836262,0.773601284013465,0.890222613307065
"Atu4258",114.445568362502,-0.147740079791515,0.516127599682322,-0.286247199108223,0.774688795741854,0.891092832260479
"Atu3324",102.419739205271,-0.299798565569331,1.04764294061684,-0.286164831495752,0.774751878280908,0.891092832260479
"Atu5053",39.3097854818954,0.175549370720654,0.615353501938178,0.285282151101321,0.775427986291102,0.891509811030496
"Atu3495",111.061596420163,-0.0918401426378637,0.322046750562385,-0.285176430060184,0.77550897702166,0.891509811030496
"Atu0953",290.700668079659,0.160217436740203,0.562902919586911,0.284627119819843,0.775929831664573,0.891766762281842
