	cond_1v2_log2FC	cond_1v2_Padj	cond_1v2_Sig	cond_1v3_log2FC	cond_1v3_Padj	cond_1v3_Sig	cond_1v4_log2FC	cond_1v4_Padj	cond_1v4_Sig	cond_1v5_log2FC	cond_1v5_Padj	cond_1v5_Sig	cond_1v6_log2FC	cond_1v6_Padj	cond_1v6_Sig	cond_1v7_log2FC	cond_1v7_Padj	cond_1v7_Sig	cond_1v8_log2FC	cond_1v8_Padj	cond_1v8_Sig	cond_1v9_log2FC	cond_1v9_Padj	cond_1v9_Sig	cond_2v3_log2FC	cond_2v3_Padj	cond_2v3_Sig	cond_2v4_log2FC	cond_2v4_Padj	cond_2v4_Sig	cond_2v5_log2FC	cond_2v5_Padj	cond_2v5_Sig	cond_2v6_log2FC	cond_2v6_Padj	cond_2v6_Sig	cond_2v7_log2FC	cond_2v7_Padj	cond_2v7_Sig	cond_2v8_log2FC	cond_2v8_Padj	cond_2v8_Sig	cond_2v9_log2FC	cond_2v9_Padj	cond_2v9_Sig	cond_3v4_log2FC	cond_3v4_Padj	cond_3v4_Sig	cond_3v5_log2FC	cond_3v5_Padj	cond_3v5_Sig	cond_3v6_log2FC	cond_3v6_Padj	cond_3v6_Sig	cond_3v7_log2FC	cond_3v7_Padj	cond_3v7_Sig	cond_3v8_log2FC	cond_3v8_Padj	cond_3v8_Sig	cond_3v9_log2FC	cond_3v9_Padj	cond_3v9_Sig	cond_4v5_log2FC	cond_4v5_Padj	cond_4v5_Sig	cond_4v6_log2FC	cond_4v6_Padj	cond_4v6_Sig	cond_4v7_log2FC	cond_4v7_Padj	cond_4v7_Sig	cond_4v8_log2FC	cond_4v8_Padj	cond_4v8_Sig	cond_4v9_log2FC	cond_4v9_Padj	cond_4v9_Sig	cond_5v6_log2FC	cond_5v6_Padj	cond_5v6_Sig	cond_5v7_log2FC	cond_5v7_Padj	cond_5v7_Sig	cond_5v8_log2FC	cond_5v8_Padj	cond_5v8_Sig	cond_5v9_log2FC	cond_5v9_Padj	cond_5v9_Sig	cond_6v7_log2FC	cond_6v7_Padj	cond_6v7_Sig	cond_6v8_log2FC	cond_6v8_Padj	cond_6v8_Sig	cond_6v9_log2FC	cond_6v9_Padj	cond_6v9_Sig	cond_7v8_log2FC	cond_7v8_Padj	cond_7v8_Sig	cond_7v9_log2FC	cond_7v9_Padj	cond_7v9_Sig	cond_8v9_log2FC	cond_8v9_Padj	cond_8v9_Sig
639295513	0.45  	0.057 	FALSE	0.54  	0.017 	TRUE	0.39  	0.11  	FALSE	0.6   	0.0077	TRUE	0.71  	0.00063	TRUE	1.1   	2.7e-07	TRUE	1.2   	3.1e-09	TRUE	1.1   	2.4e-07	TRUE	0.097 	0.91  	FALSE	-0.058	0.92  	FALSE	0.16  	0.83  	FALSE	0.27  	0.22  	FALSE	0.66  	0.0026	TRUE	0.8   	0.0002	TRUE	0.64  	0.0032	TRUE	-0.15 	0.87  	FALSE	0.06  	1     	FALSE	0.17  	0.43  	FALSE	0.57  	0.01  	TRUE	0.7   	0.0011	TRUE	0.54  	0.013 	TRUE	0.21  	0.57  	FALSE	0.33  	0.13  	FALSE	0.72  	0.001 	TRUE	0.86  	6.2e-05	TRUE	0.7   	0.0013	TRUE	0.11  	0.62  	FALSE	0.51  	0.023 	TRUE	0.64  	0.003 	TRUE	0.48  	0.029 	TRUE	0.4   	0.14  	FALSE	0.53  	0.045 	TRUE	0.37  	0.13  	FALSE	0.13  	0.74  	FALSE	-0.024	0.94  	FALSE	-0.16 	0.55  	FALSE
639295514	0.43  	0.021 	TRUE	0.5   	0.0056	TRUE	0.46  	0.014 	TRUE	0.52  	0.0041	TRUE	1.1   	6.6e-11	TRUE	1.2   	2.9e-11	TRUE	1.6   	4e-21 	TRUE	1.6   	2.4e-21	TRUE	0.075 	0.91  	FALSE	0.03  	0.95  	FALSE	0.091 	0.89  	FALSE	0.68  	9.1e-05	TRUE	0.74  	3.6e-05	TRUE	1.2   	8.2e-12	TRUE	1.2   	6.5e-12	TRUE	-0.045	0.97  	FALSE	0.016 	1     	FALSE	0.6   	0.00047	TRUE	0.66  	0.0002	TRUE	1.1   	1.2e-10	TRUE	1.1   	9.2e-11	TRUE	0.062 	0.88  	FALSE	0.65  	0.00018	TRUE	0.71  	7.7e-05	TRUE	1.2   	2.7e-11	TRUE	1.2   	2.2e-11	TRUE	0.58  	0.00075	TRUE	0.65  	0.00031	TRUE	1.1   	2.7e-10	TRUE	1.1   	2.1e-10	TRUE	0.063 	0.8   	FALSE	0.51  	0.016 	TRUE	0.53  	0.009 	TRUE	0.45  	0.055 	FALSE	0.47  	0.022 	TRUE	0.013 	0.95  	FALSE
639295515	0.53  	0.088 	FALSE	0.7   	0.02  	TRUE	0.46  	0.15  	FALSE	0.64  	0.036 	TRUE	-0.011	0.97  	FALSE	0.14  	0.64  	FALSE	0.8   	0.0038	TRUE	0.76  	0.0063	TRUE	0.17  	0.86  	FALSE	-0.075	0.92  	FALSE	0.11  	0.92  	FALSE	-0.54 	0.051 	FALSE	-0.39 	0.17  	FALSE	0.27  	0.35  	FALSE	0.23  	0.44  	FALSE	-0.24 	0.83  	FALSE	-0.059	1     	FALSE	-0.71 	0.0095	TRUE	-0.56 	0.046 	TRUE	0.099 	0.74  	FALSE	0.063 	0.84  	FALSE	0.18  	0.74  	FALSE	-0.47 	0.091 	FALSE	-0.32 	0.27  	FALSE	0.34  	0.23  	FALSE	0.3   	0.3   	FALSE	-0.65 	0.019 	TRUE	-0.5  	0.078 	FALSE	0.16  	0.59  	FALSE	0.12  	0.7   	FALSE	0.15  	0.69  	FALSE	0.81  	0.013 	TRUE	0.77  	0.013 	TRUE	0.66  	0.064 	FALSE	0.62  	0.043 	TRUE	-0.036	0.92  	FALSE
639295516	0.4   	0.069 	FALSE	0.37  	0.087 	FALSE	0.35  	0.11  	FALSE	0.52  	0.012 	TRUE	1.2   	1.7e-09	TRUE	2.5   	1.1e-29	TRUE	1.2   	1.2e-10	TRUE	1.9   	4.9e-21	TRUE	-0.023	0.98  	FALSE	-0.041	0.94  	FALSE	0.13  	0.85  	FALSE	0.77  	9.5e-05	TRUE	2.1   	4.4e-21	TRUE	0.85  	1.6e-05	TRUE	1.5   	2.9e-13	TRUE	-0.017	0.99  	FALSE	0.15  	0.98  	FALSE	0.79  	5.1e-05	TRUE	2.1   	9.5e-22	TRUE	0.87  	7.8e-06	TRUE	1.5   	8.1e-14	TRUE	0.17  	0.64  	FALSE	0.81  	3.8e-05	TRUE	2.1   	6.9e-22	TRUE	0.89  	5.9e-06	TRUE	1.5   	6.1e-14	TRUE	0.64  	0.0012	TRUE	1.9   	9.4e-19	TRUE	0.72  	0.00027	TRUE	1.3   	2.8e-11	TRUE	1.3   	5.1e-08	TRUE	0.083 	0.81  	FALSE	0.7   	0.0024	TRUE	-1.2  	9.4e-07	TRUE	-0.6  	0.016 	TRUE	0.61  	0.0068	TRUE
639295517	0.23  	0.22  	FALSE	0.41  	0.02  	TRUE	0.24  	0.2   	FALSE	0.41  	0.02  	TRUE	-0.83 	1.2e-07	TRUE	0.12  	0.46  	FALSE	-0.42 	0.0081	TRUE	-0.73 	3.5e-06	TRUE	0.18  	0.71  	FALSE	0.0084	0.98  	FALSE	0.17  	0.7   	FALSE	-1.1  	1.2e-11	TRUE	-0.11 	0.51  	FALSE	-0.66 	3.5e-05	TRUE	-0.97 	9.6e-10	TRUE	-0.17 	0.77  	FALSE	-0.0026	1     	FALSE	-1.2  	2.1e-15	TRUE	-0.29 	0.082 	FALSE	-0.83 	1.3e-07	TRUE	-1.1  	3.7e-13	TRUE	0.16  	0.56  	FALSE	-1.1  	8.2e-12	TRUE	-0.12 	0.49  	FALSE	-0.66 	2.8e-05	TRUE	-0.97 	7e-10 	TRUE	-1.2  	2.5e-15	TRUE	-0.28 	0.086 	FALSE	-0.83 	1.5e-07	TRUE	-1.1  	4.3e-13	TRUE	0.95  	1.3e-08	TRUE	0.41  	0.034 	TRUE	0.099 	0.62  	FALSE	-0.55 	0.0039	TRUE	-0.86 	2.7e-07	TRUE	-0.31 	0.083 	FALSE
639295518	-0.65 	0.73  	FALSE	-1.8  	0.18  	FALSE	-1.1  	0.48  	FALSE	-0.99 	0.5   	FALSE	-2.7  	0.025 	TRUE	-3    	0.016 	TRUE	-2.1  	0.076 	FALSE	-1.4  	0.24  	FALSE	-1.1  	NA    	NA	-0.4  	NA    	NA	-0.33 	0.94  	FALSE	-2.1  	0.096 	FALSE	-2.3  	0.065 	FALSE	-1.5  	0.22  	FALSE	-0.79 	0.5   	FALSE	0.72  	NA    	NA	0.79  	NA    	NA	-0.96 	0.44  	FALSE	-1.2  	0.32  	FALSE	-0.35 	0.77  	FALSE	0.33  	0.81  	FALSE	0.066 	0.98  	FALSE	-1.7  	0.19  	FALSE	-1.9  	0.14  	FALSE	-1.1  	0.4   	FALSE	-0.39 	0.77  	FALSE	-1.8  	0.17  	FALSE	-2    	0.12  	FALSE	-1.1  	0.36  	FALSE	-0.46 	0.73  	FALSE	-0.23 	0.86  	FALSE	0.62  	NA    	NA	1.3   	0.4   	FALSE	0.85  	NA    	NA	1.5   	0.29  	FALSE	0.68  	0.65  	FALSE
639295519	0.9   	0.013 	TRUE	0.47  	0.23  	FALSE	0.18  	0.68  	FALSE	0.26  	0.53  	FALSE	2.9   	1.9e-19	TRUE	3     	5.8e-20	TRUE	3     	2.3e-20	TRUE	1.4   	1.5e-05	TRUE	-0.42 	0.64  	FALSE	-0.72 	0.12  	FALSE	-0.64 	0.31  	FALSE	2     	5.6e-10	TRUE	2.1   	2.2e-10	TRUE	2.1   	1.2e-10	TRUE	0.53  	0.13  	FALSE	-0.29 	0.83  	FALSE	-0.21 	1     	FALSE	2.5   	5.7e-14	TRUE	2.5   	1.9e-14	TRUE	2.5   	8.9e-15	TRUE	0.96  	0.0049	TRUE	0.082 	0.93  	FALSE	2.8   	3.6e-17	TRUE	2.8   	1.1e-17	TRUE	2.8   	4.7e-18	TRUE	1.3   	0.00019	TRUE	2.7   	2.9e-16	TRUE	2.7   	9.1e-17	TRUE	2.7   	4e-17 	TRUE	1.2   	0.0005	TRUE	0.043 	0.93  	FALSE	0.073 	0.91  	FALSE	-1.5  	3.5e-05	TRUE	0.029 	0.97  	FALSE	-1.5  	8.9e-06	TRUE	-1.6  	6.7e-06	TRUE
639295520	0.066 	0.77  	FALSE	-0.14 	0.5   	FALSE	-0.15 	0.46  	FALSE	-0.11 	0.62  	FALSE	0.93  	1.3e-07	TRUE	0.96  	8.1e-07	TRUE	0.92  	1.9e-07	TRUE	0.94  	9.8e-08	TRUE	-0.2  	0.65  	FALSE	-0.22 	0.43  	FALSE	-0.17 	0.72  	FALSE	0.86  	1.2e-06	TRUE	0.89  	5.3e-06	TRUE	0.85  	1.8e-06	TRUE	0.88  	1.1e-06	TRUE	-0.015	0.99  	FALSE	0.03  	1     	FALSE	1.1   	6e-10 	TRUE	1.1   	9.3e-09	TRUE	1.1   	9.5e-10	TRUE	1.1   	4.9e-10	TRUE	0.045 	0.92  	FALSE	1.1   	6.9e-10	TRUE	1.1   	9.8e-09	TRUE	1.1   	1.1e-09	TRUE	1.1   	5.8e-10	TRUE	1     	2.8e-09	TRUE	1.1   	3.2e-08	TRUE	1     	4.4e-09	TRUE	1     	2.2e-09	TRUE	0.03  	0.92  	FALSE	-0.011	0.98  	FALSE	0.016 	0.95  	FALSE	-0.04 	0.92  	FALSE	-0.013	0.96  	FALSE	0.027 	0.91  	FALSE
639295521	-0.16 	0.28  	FALSE	-0.1  	0.5   	FALSE	-0.084	0.6   	FALSE	-0.095	0.54  	FALSE	0.91  	1.9e-13	TRUE	1.3   	5.9e-23	TRUE	0.94  	4.5e-14	TRUE	0.81  	8.7e-11	TRUE	0.056 	0.91  	FALSE	0.075 	0.78  	FALSE	0.065 	0.89  	FALSE	1.1   	5.8e-18	TRUE	1.5   	1.7e-28	TRUE	1.1   	1e-18 	TRUE	0.97  	8.4e-15	TRUE	0.019 	0.98  	FALSE	0.0082	1     	FALSE	1     	1.9e-16	TRUE	1.4   	1.1e-26	TRUE	1     	3.6e-17	TRUE	0.91  	2.1e-13	TRUE	-0.011	0.97  	FALSE	1     	1.1e-15	TRUE	1.4   	1e-25 	TRUE	1     	2.2e-16	TRUE	0.89  	9.4e-13	TRUE	1     	4.2e-16	TRUE	1.4   	2.9e-26	TRUE	1     	8.3e-17	TRUE	0.9   	4e-13 	TRUE	0.38  	0.016 	TRUE	0.025 	0.92  	FALSE	-0.11 	0.5   	FALSE	-0.36 	0.037 	TRUE	-0.49 	0.00081	TRUE	-0.13 	0.4   	FALSE
639295522	0.44  	0.18  	FALSE	0.63  	0.043 	TRUE	0.63  	0.048 	TRUE	0.38  	0.25  	FALSE	0.85  	0.0034	TRUE	0.94  	0.0027	TRUE	0.8   	0.0062	TRUE	1.5   	1e-06 	TRUE	0.19  	0.85  	FALSE	0.19  	0.76  	FALSE	-0.06 	0.96  	FALSE	0.41  	0.18  	FALSE	0.5   	0.13  	FALSE	0.35  	0.24  	FALSE	1     	0.00096	TRUE	0.0043	1     	FALSE	-0.25 	0.96  	FALSE	0.22  	0.47  	FALSE	0.31  	0.35  	FALSE	0.16  	0.59  	FALSE	0.85  	0.0069	TRUE	-0.25 	0.64  	FALSE	0.21  	0.49  	FALSE	0.3   	0.36  	FALSE	0.16  	0.61  	FALSE	0.84  	0.0083	TRUE	0.47  	0.12  	FALSE	0.56  	0.085 	FALSE	0.41  	0.17  	FALSE	1.1   	0.00041	TRUE	0.09  	0.84  	FALSE	-0.052	0.92  	FALSE	0.63  	0.082 	FALSE	-0.14 	0.81  	FALSE	0.54  	0.16  	FALSE	0.68  	0.054 	FALSE
639295523	0.75  	3.7e-05	TRUE	0.67  	0.00025	TRUE	0.72  	0.0001	TRUE	0.68  	0.0002	TRUE	0.5   	0.004 	TRUE	0.27  	0.13  	FALSE	0.063 	0.73  	FALSE	0.87  	6.5e-07	TRUE	-0.079	0.91  	FALSE	-0.034	0.95  	FALSE	-0.07 	0.92  	FALSE	-0.25 	0.16  	FALSE	-0.48 	0.0072	TRUE	-0.69 	8.2e-05	TRUE	0.12  	0.55  	FALSE	0.046 	0.97  	FALSE	0.009 	1     	FALSE	-0.17 	0.34  	FALSE	-0.4  	0.025 	TRUE	-0.61 	0.00047	TRUE	0.2   	0.3   	FALSE	-0.037	0.94  	FALSE	-0.22 	0.23  	FALSE	-0.45 	0.013 	TRUE	-0.65 	0.00018	TRUE	0.15  	0.44  	FALSE	-0.18 	0.32  	FALSE	-0.41 	0.023 	TRUE	-0.62 	0.00042	TRUE	0.19  	0.33  	FALSE	-0.23 	0.3   	FALSE	-0.44 	0.04  	TRUE	0.37  	0.07  	FALSE	-0.21 	0.44  	FALSE	0.59  	0.0017	TRUE	0.8   	1.5e-05	TRUE
639295524	1.2   	2.3e-27	TRUE	0.95  	1.1e-19	TRUE	0.74  	4.7e-12	TRUE	1.2   	1.2e-28	TRUE	-0.22 	0.032 	TRUE	-1    	3.6e-24	TRUE	-0.84 	1.2e-16	TRUE	-0.4  	0.00014	TRUE	-0.2  	0.4   	FALSE	-0.41 	0.0014	TRUE	0.019 	0.97  	FALSE	-1.4  	3.2e-39	TRUE	-2.2  	1.7e-97	TRUE	-2    	4.3e-82	TRUE	-1.5  	2e-49 	TRUE	-0.21 	0.35  	FALSE	0.22  	0.36  	FALSE	-1.2  	4e-30 	TRUE	-2    	6.3e-84	TRUE	-1.8  	2e-69 	TRUE	-1.4  	2.8e-39	TRUE	0.43  	0.00065	TRUE	-0.97 	1.5e-20	TRUE	-1.8  	1.6e-66	TRUE	-1.6  	1.1e-53	TRUE	-1.1  	5.2e-28	TRUE	-1.4  	8.1e-41	TRUE	-2.2  	1.8e-100	TRUE	-2    	8.3e-85	TRUE	-1.6  	2.5e-51	TRUE	-0.81 	3.4e-14	TRUE	-0.62 	2.6e-08	TRUE	-0.17 	0.15  	FALSE	0.19  	0.17  	FALSE	0.64  	3.1e-09	TRUE	0.44  	5.1e-05	TRUE
639295525	1.1   	4.2e-05	TRUE	0.68  	0.017 	TRUE	-0.0076	0.99  	FALSE	-5.3  	3.8e-102	TRUE	-2    	5.1e-15	TRUE	-4    	7.5e-60	TRUE	-5.1  	4e-95 	TRUE	-2    	2.1e-15	TRUE	-0.43 	0.47  	FALSE	-1.1  	0.00016	TRUE	-6.4  	1.9e-144	TRUE	-3.1  	1.2e-33	TRUE	-5.1  	2e-93 	TRUE	-6.2  	5e-136	TRUE	-3.1  	3.1e-34	TRUE	-0.69 	0.11  	FALSE	-6    	2.4e-129	TRUE	-2.6  	7.7e-26	TRUE	-4.7  	8.2e-81	TRUE	-5.8  	3e-121	TRUE	-2.7  	2.4e-26	TRUE	-5.3  	7.3e-102	TRUE	-1.9  	8.3e-15	TRUE	-4    	1.9e-59	TRUE	-5.1  	9.6e-95	TRUE	-2    	4.1e-15	TRUE	3.4   	2.1e-42	TRUE	1.3   	2.6e-07	TRUE	0.2   	0.44  	FALSE	3.3   	1.3e-41	TRUE	-2.1  	5.9e-16	TRUE	-3.2  	4.6e-36	TRUE	-0.03 	0.93  	FALSE	-1.1  	0.00016	TRUE	2     	1.7e-15	TRUE	3.1   	1.5e-35	TRUE
639295526	0.47  	0.05  	FALSE	0.26  	0.28  	FALSE	0.41  	0.093 	FALSE	-0.12 	0.64  	FALSE	1.7   	2.6e-13	TRUE	2.2   	8.5e-15	TRUE	1.9   	4.9e-15	TRUE	2     	1.5e-16	TRUE	-0.2  	0.76  	FALSE	-0.06 	0.92  	FALSE	-0.59 	0.054 	FALSE	1.2   	2.5e-07	TRUE	1.8   	1.6e-09	TRUE	1.4   	1e-08 	TRUE	1.6   	7.6e-10	TRUE	0.14  	0.89  	FALSE	-0.39 	0.42  	FALSE	1.4   	6.1e-10	TRUE	2     	7.2e-12	TRUE	1.6   	1.6e-11	TRUE	1.8   	8e-13 	TRUE	-0.53 	0.053 	FALSE	1.3   	5.4e-08	TRUE	1.8   	4e-10 	TRUE	1.5   	2e-09 	TRUE	1.6   	1.3e-10	TRUE	1.8   	2.8e-15	TRUE	2.4   	2e-16 	TRUE	2     	4.2e-17	TRUE	2.1   	1.4e-18	TRUE	0.53  	0.16  	FALSE	0.17  	0.71  	FALSE	0.31  	0.35  	FALSE	-0.36 	0.45  	FALSE	-0.22 	0.56  	FALSE	0.14  	0.69  	FALSE
639295527	-0.22 	0.22  	FALSE	-0.019	0.93  	FALSE	0.047 	0.82  	FALSE	-0.15 	0.43  	FALSE	2.1   	4.5e-38	TRUE	2.6   	4.6e-44	TRUE	2.2   	3.2e-41	TRUE	2.2   	5.7e-41	TRUE	0.2   	0.62  	FALSE	0.26  	0.25  	FALSE	0.07  	0.9   	FALSE	2.3   	5.6e-46	TRUE	2.8   	2.5e-51	TRUE	2.4   	2.2e-49	TRUE	2.4   	4.7e-49	TRUE	0.066 	0.94  	FALSE	-0.13 	0.96  	FALSE	2.1   	5.4e-39	TRUE	2.6   	6.2e-45	TRUE	2.2   	3.1e-42	TRUE	2.2   	6.5e-42	TRUE	-0.19 	0.43  	FALSE	2     	4.3e-36	TRUE	2.6   	2.8e-42	TRUE	2.1   	3.2e-39	TRUE	2.1   	6.1e-39	TRUE	2.2   	1.6e-43	TRUE	2.8   	4.5e-49	TRUE	2.3   	7.2e-47	TRUE	2.3   	1.5e-46	TRUE	0.54  	0.023 	TRUE	0.12  	0.69  	FALSE	0.11  	0.63  	FALSE	-0.42 	0.12  	FALSE	-0.43 	0.059 	FALSE	-0.0066	0.98  	FALSE
639295528	-0.027	0.93  	FALSE	0.3   	0.21  	FALSE	0.19  	0.48  	FALSE	0.11  	0.69  	FALSE	2.6   	5.6e-26	TRUE	3     	5.5e-23	TRUE	2.5   	2.5e-24	TRUE	2.8   	4.8e-28	TRUE	0.33  	0.5   	FALSE	0.21  	0.58  	FALSE	0.14  	0.85  	FALSE	2.6   	3.2e-26	TRUE	3.1   	3e-23 	TRUE	2.5   	1.2e-24	TRUE	2.8   	3e-28 	TRUE	-0.11 	0.92  	FALSE	-0.19 	0.95  	FALSE	2.3   	1.2e-20	TRUE	2.7   	5.8e-19	TRUE	2.2   	3.4e-19	TRUE	2.5   	1.4e-22	TRUE	-0.078	0.88  	FALSE	2.4   	3.3e-22	TRUE	2.9   	3e-20 	TRUE	2.3   	9.5e-21	TRUE	2.6   	3.3e-24	TRUE	2.5   	7.1e-24	TRUE	2.9   	2e-21 	TRUE	2.4   	2.4e-22	TRUE	2.7   	6.9e-26	TRUE	0.43  	0.3   	FALSE	-0.11 	0.82  	FALSE	0.21  	0.57  	FALSE	-0.54 	0.25  	FALSE	-0.22 	0.59  	FALSE	0.32  	0.36  	FALSE
639295529	0.092 	0.75  	FALSE	0.24  	0.37  	FALSE	0.24  	0.38  	FALSE	0.21  	0.43  	FALSE	2.5   	1.7e-30	TRUE	2.8   	3e-33 	TRUE	2.5   	1.7e-29	TRUE	2.6   	5.2e-33	TRUE	0.14  	0.85  	FALSE	0.14  	0.76  	FALSE	0.12  	0.89  	FALSE	2.4   	3.9e-28	TRUE	2.7   	5.7e-31	TRUE	2.4   	3e-27 	TRUE	2.5   	1.6e-30	TRUE	-0.00046	1     	FALSE	-0.026	1     	FALSE	2.3   	4.1e-25	TRUE	2.5   	6e-28 	TRUE	2.2   	2.8e-24	TRUE	2.4   	2.1e-27	TRUE	-0.025	0.97  	FALSE	2.3   	5.4e-25	TRUE	2.5   	8e-28 	TRUE	2.2   	3.7e-24	TRUE	2.4   	2.8e-27	TRUE	2.3   	1.2e-25	TRUE	2.6   	1.8e-28	TRUE	2.3   	8.6e-25	TRUE	2.4   	6.1e-28	TRUE	0.24  	0.42  	FALSE	-0.045	0.91  	FALSE	0.12  	0.67  	FALSE	-0.29 	0.42  	FALSE	-0.12 	0.69  	FALSE	0.17  	0.55  	FALSE
639295530	-0.025	0.93  	FALSE	0.12  	0.62  	FALSE	0.12  	0.63  	FALSE	0.2   	0.41  	FALSE	2.4   	1.1e-32	TRUE	2.6   	4.4e-33	TRUE	2.1   	2e-26 	TRUE	2.5   	1.6e-35	TRUE	0.15  	0.81  	FALSE	0.15  	0.71  	FALSE	0.22  	0.67  	FALSE	2.4   	4.6e-33	TRUE	2.6   	1.6e-33	TRUE	2.1   	7.4e-27	TRUE	2.6   	6.7e-36	TRUE	-0.0013	1     	FALSE	0.073 	1     	FALSE	2.3   	2.1e-29	TRUE	2.5   	4.2e-30	TRUE	2     	1.4e-23	TRUE	2.4   	4e-32 	TRUE	0.074 	0.87  	FALSE	2.3   	3.1e-29	TRUE	2.5   	6.6e-30	TRUE	2     	2.1e-23	TRUE	2.4   	6.2e-32	TRUE	2.2   	1.5e-27	TRUE	2.4   	2.4e-28	TRUE	1.9   	6.9e-22	TRUE	2.3   	3.6e-30	TRUE	0.19  	0.52  	FALSE	-0.28 	0.35  	FALSE	0.13  	0.63  	FALSE	-0.47 	0.12  	FALSE	-0.059	0.84  	FALSE	0.41  	0.096 	FALSE
639295531	-0.16 	0.52  	FALSE	0.093 	0.72  	FALSE	0.18  	0.48  	FALSE	0.011 	0.97  	FALSE	2.2   	1.1e-26	TRUE	2.6   	8.4e-33	TRUE	2.5   	4.3e-34	TRUE	2.4   	2e-31 	TRUE	0.25  	0.63  	FALSE	0.34  	0.27  	FALSE	0.17  	0.79  	FALSE	2.3   	2.1e-30	TRUE	2.7   	1.1e-36	TRUE	2.7   	2.9e-38	TRUE	2.5   	2.1e-35	TRUE	0.082 	0.94  	FALSE	-0.082	1     	FALSE	2.1   	1.9e-24	TRUE	2.5   	1.5e-30	TRUE	2.4   	1.3e-31	TRUE	2.3   	5.4e-29	TRUE	-0.16 	0.66  	FALSE	2     	1.8e-22	TRUE	2.4   	1.9e-28	TRUE	2.3   	2.3e-29	TRUE	2.2   	7.8e-27	TRUE	2.1   	2.7e-26	TRUE	2.6   	2e-32 	TRUE	2.5   	1.1e-33	TRUE	2.4   	5.7e-31	TRUE	0.43  	0.12  	FALSE	0.33  	0.25  	FALSE	0.22  	0.39  	FALSE	-0.091	0.83  	FALSE	-0.2  	0.46  	FALSE	-0.11 	0.68  	FALSE
639295532	-0.71 	0.42  	FALSE	-0.88 	0.27  	FALSE	-0.83 	0.33  	FALSE	-0.61 	0.47  	FALSE	-3    	4.5e-06	TRUE	-2.8  	2.8e-05	TRUE	-3    	4.6e-06	TRUE	-2.2  	0.001 	TRUE	-0.17 	0.95  	FALSE	-0.12 	NA    	NA	0.097 	0.98  	FALSE	-2.3  	0.00013	TRUE	-2.1  	0.00069	TRUE	-2.3  	0.00014	TRUE	-1.5  	0.017 	TRUE	0.05  	0.99  	FALSE	0.27  	1     	FALSE	-2.2  	0.00014	TRUE	-2    	0.00086	TRUE	-2.2  	0.00015	TRUE	-1.3  	0.026 	TRUE	0.22  	0.9   	FALSE	-2.2  	0.00021	TRUE	-2    	0.0011	TRUE	-2.2  	0.00023	TRUE	-1.4  	0.027 	TRUE	-2.4  	4.9e-05	TRUE	-2.2  	0.0003	TRUE	-2.4  	5e-05 	TRUE	-1.6  	0.01  	TRUE	0.2   	0.81  	FALSE	0.0031	1     	FALSE	0.81  	0.2   	FALSE	-0.19 	NA    	NA	0.61  	0.35  	FALSE	0.81  	0.2   	FALSE
639295533	0.085 	0.82  	FALSE	0.35  	0.27  	FALSE	0.54  	0.079 	FALSE	0.15  	0.66  	FALSE	2.9   	2.2e-27	TRUE	3     	6e-29 	TRUE	2.8   	3.1e-25	TRUE	2.8   	2.3e-26	TRUE	0.27  	0.75  	FALSE	0.45  	0.27  	FALSE	0.067 	0.95  	FALSE	2.8   	1.1e-25	TRUE	2.9   	2.6e-27	TRUE	2.7   	1.2e-23	TRUE	2.7   	1.2e-24	TRUE	0.19  	0.89  	FALSE	-0.2  	0.98  	FALSE	2.5   	2.9e-21	TRUE	2.7   	7.8e-23	TRUE	2.4   	1.9e-19	TRUE	2.5   	2.5e-20	TRUE	-0.38 	0.37  	FALSE	2.3   	2.1e-18	TRUE	2.5   	6.3e-20	TRUE	2.2   	1e-16 	TRUE	2.3   	1.6e-17	TRUE	2.7   	1.5e-24	TRUE	2.9   	3.8e-26	TRUE	2.6   	1.4e-22	TRUE	2.7   	1.5e-23	TRUE	0.15  	0.68  	FALSE	-0.13 	0.79  	FALSE	-0.054	0.88  	FALSE	-0.28 	0.53  	FALSE	-0.21 	0.55  	FALSE	0.072 	0.84  	FALSE
639295534	2     	1.4e-22	TRUE	1.4   	7.3e-12	TRUE	1     	2.3e-06	TRUE	1.8   	4.1e-18	TRUE	0.94  	2.8e-06	TRUE	0.45  	0.03  	TRUE	0.39  	0.057 	FALSE	1     	3.4e-07	TRUE	-0.59 	0.063 	FALSE	-0.99 	1.5e-05	TRUE	-0.23 	0.69  	FALSE	-1.1  	2.6e-07	TRUE	-1.5  	2.9e-14	TRUE	-1.6  	2.1e-15	TRUE	-0.96 	3e-06 	TRUE	-0.4  	0.34  	FALSE	0.36  	0.52  	FALSE	-0.46 	0.024 	TRUE	-0.95 	2.4e-06	TRUE	-1    	4.9e-07	TRUE	-0.37 	0.079 	FALSE	0.76  	0.0015	TRUE	-0.058	0.79  	FALSE	-0.55 	0.0075	TRUE	-0.61 	0.0028	TRUE	0.029 	0.9   	FALSE	-0.82 	5.6e-05	TRUE	-1.3  	7.6e-11	TRUE	-1.4  	8.4e-12	TRUE	-0.74 	0.00038	TRUE	-0.49 	0.04  	TRUE	-0.55 	0.024 	TRUE	0.087 	0.73  	FALSE	-0.058	0.89  	FALSE	0.58  	0.0087	TRUE	0.64  	0.0041	TRUE
