"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Atu2447",222.127791832437,-0.214227105172052,0.150470055674342,-1.42371918593356,0.154527777543237,0.617415039102935
"Atu4742",7.11836398819232,-0.711152390636233,0.499739919667161,-1.42304499330347,0.154723112585892,NA
"Atu4699",7.3567872000189,0.738768886821223,0.519163466216628,1.42299860235728,0.154736560411713,NA
"Atu6077",2.05107174773816,2.08835123300974,1.46821485857331,1.42237440304822,0.154917589901393,NA
"Atu0323",2474.1105571836,-0.474035194714053,0.333462772765715,-1.42155356888099,0.155155891951627,0.617812741199451
"Atu1834",91.7537843548419,-0.251075730185559,0.17662509187381,-1.42151790281836,0.155166252719295,0.617812741199451
"Atu0499",136.845572099014,-0.344218364793622,0.242225152162654,-1.42106780291124,0.155297049070562,0.617812741199451
"Atu5497",142.322008971134,0.646556118470267,0.455008579771707,1.42097566334829,0.155323834596931,0.617812741199451
"Atu0436",796.753375765889,0.344423501281024,0.24274737783907,1.41885570236462,0.155941089164459,0.619370088581927
"Atu0289",52.4647834267361,-0.233386654516424,0.164565562303177,-1.41819862703996,0.156132782650284,0.619370088581927
"Atu1075",426.355080213656,-0.19812215917881,0.13975665719025,-1.41762233844151,0.156301054725875,0.619370088581927
"Atu1720",289.018686940961,0.207535165252293,0.14643645499537,1.41723702106046,0.15641364131043,0.619370088581927
"Atu1921",13.4687338560505,0.457468371192028,0.323170505919593,1.41556349608788,0.156903345425264,NA
"Atu5136",175.897839717148,-0.450927570213452,0.319050651419003,-1.41334163778671,0.157555296824725,0.622601871545547
"Atu1953",49.8729670315719,0.283524039756402,0.200721428012646,1.41252502318058,0.157795428073101,0.622601871545547
"Atu4322",28.1924317165248,-0.498857734973411,0.353272318456456,-1.41210536153259,0.157918940322917,0.622601871545547
"Atu0029",581.148745090803,0.441305089881805,0.312712379514516,1.41121720402284,0.158180578879022,0.622601871545547
"Atu3805",34.9635441018829,-0.276558030358625,0.196169735160549,-1.40978948731457,0.158601851688355,0.622601871545547
"Atu1307",87.6731475449601,-0.181388199481922,0.128689149471454,-1.40950655301486,0.158685437149437,0.622601871545547
"Atu5410",1.6783824042527,2.3164152334579,1.64448242717552,1.40859834996015,0.158953967046933,NA
"Atu0717",730.955318716644,-0.235373251295177,0.167166222474418,-1.40801920275011,0.15912538393824,0.622601871545547
"Atu1515",36.6710974754985,-0.271693179897988,0.19307442574078,-1.40719403336598,0.159369860430705,0.622601871545547
"Atu2005",43.5227458399146,-0.248787514647203,0.176859121084296,-1.40669880706138,0.159516719642034,0.622601871545547
"Atu4410",236.730825158213,0.331550336675925,0.235715987710966,1.40656702965125,0.159555815431576,0.622601871545547
"Atu0236",15456.0136806578,-0.662424770886017,0.470952353854855,-1.40656430626987,0.159556623482193,0.622601871545547
"Atu4615",240.527253676736,-0.258249953566521,0.183642975364329,-1.40626099666583,0.159646637414101,0.622601871545547
"Atu4880",148.505104034477,0.215160967304897,0.153023176343652,1.40606784178692,0.159703980473272,0.622601871545547
"Atu0154",25.2651561249395,0.356520643789406,0.253649028225537,1.40556676397908,0.159852811097189,0.622601871545547
"Atu3745",43.6552955129785,-0.474442519622885,0.337618333332253,-1.40526290423921,0.159943114887667,0.622601871545547
"Atu4290",2.28421016604797,2.0882685471203,1.4871576014314,1.40420123940484,0.160258932903913,NA
"Atu1643",60.4202847557782,0.373952394547397,0.266388674165859,1.403784885819,0.160382916003123,0.622601871545547
"Atu2722",220.763821690823,-0.172211087630354,0.122735015050314,-1.40311293855105,0.160583163504465,0.622601871545547
"Atu2733",1002.35850952978,-0.500260551612335,0.356576690243924,-1.4029536010055,0.160630675506348,0.622601871545547
"Atu1470",32.9135813789057,0.313570652401549,0.223570641706676,1.40255737518951,0.160748869993646,0.622601871545547
"Atu4154",46.5423718829155,-0.249606951555266,0.178006028918564,-1.40223875040467,0.160843963689297,0.622601871545547
"Atu2505",365.345390775012,-0.738978175039451,0.527088080574591,-1.40200130163041,0.160914858006558,0.622601871545547
"Atu0359",222.077875669252,0.18218787582148,0.130007996608176,1.40135899771278,0.161106746919579,0.622665292015978
"Atu2425",155.661068824109,-0.335412514111658,0.239554365258373,-1.40015196028633,0.16146781805077,0.622697242912334
"Atu3375",21.0854008855833,-0.368866625054172,0.2635087201037,-1.39982701486695,0.161565125991511,0.622697242912334
"Atu2438",182.36751534659,-0.301214768949309,0.215283427259034,-1.3991544671336,0.161766667344537,0.622697242912334
"Atu2148",24.7514220298027,-0.370064889145342,0.264523565264422,-1.39898647130141,0.161817040012732,0.622697242912334
"Atu2051",137.243513995028,0.305770324286969,0.218764358838676,1.39771545013168,0.162198532796074,0.623489051311453
"Atu3814",17.9113386610578,0.454877209306702,0.325733228777355,1.39647161885845,0.162572521340961,NA
"Atu2658",112.002891097487,0.239897056002323,0.171789082102812,1.39646276157847,0.162575186831368,0.624260565884951
"Atu1160",383.825824876196,0.449292159348827,0.322013414354237,1.39525913928099,0.162937709018525,0.624976207132678
"Atu1801",198.151561712238,-0.248510806825443,0.178440800725826,-1.39267928531255,0.163716795379791,0.627070686529983
"Atu0874",32.0529173002802,0.37152472250968,0.266846024109882,1.39228127437527,0.163837239688076,0.627070686529983
"Atu4023",3.43866537634121,1.45720396077069,1.04704436791684,1.39173086205495,0.164003913033731,NA
"Atu1367",16.313371465596,0.499251593278645,0.35876081423609,1.39160012316758,0.164043521557201,NA
"Atu1410",11.3812720608249,-0.524905257349694,0.377486809226618,-1.39052609129601,0.164369182034625,NA
"Atu4058",125.155209747761,0.211247018924939,0.152082866580011,1.38902575730845,0.164824917807224,0.629873312420829
"Atu3241",27.1864029209656,-0.331485576200699,0.238702393000378,-1.38869816944053,0.164924551082004,0.629873312420829
"Atu0772",178.699505056874,-0.292477184821927,0.210755622568518,-1.3877550750839,0.1652116389824,0.630291285064038
"Atu4097",67.3153443047077,0.208038386836708,0.15004508577518,1.38650583430917,0.165592499999407,0.631065725024592
"Atu1187",4.00063655183059,1.68254945353794,1.21524284247443,1.38453763703063,0.166193891941293,NA
"Atu1933",1624.45411131996,-0.407877850335334,0.294658720495462,-1.38423817781295,0.166285536898635,0.63199630051023
"Atu2660",217.809821401314,-0.165927782723075,0.119888432706755,-1.38401828247209,0.166352856731071,0.63199630051023
"Atu4337",40.3580322359861,-0.301733691205626,0.218022161137018,-1.38395881240714,0.166371066707033,0.63199630051023
"Atu2608",22.6520195170322,0.346192373815845,0.250666977684279,1.3810848840723,0.167252862728613,0.633324930044778
"Atu1024",151.780660446235,0.186814409132571,0.135333106121149,1.38040435549699,0.167462179891018,0.633324930044778
"Atu1505",230.965709348861,-0.348200015003541,0.252267077808316,-1.38028322216551,0.16749945873619,0.633324930044778
"Atu3713",914.42248355347,-0.357466871287531,0.259123744836139,-1.37952186324561,0.167733910072347,0.633324930044778
"Atu0401",130.436665459185,-0.324095739066442,0.235148792702239,-1.3782581460107,0.168123600530924,0.633324930044778
"Atu3696",59.6699826514597,0.372241813121595,0.270102036137373,1.37815256206463,0.168156190025449,0.633324930044778
"Atu4767",308.085960827339,0.401379187548806,0.291256081601938,1.37809718973482,0.168173283120228,0.633324930044778
"Atu5076",137.058466663381,0.431679010023053,0.313627542056202,1.37640657192568,0.16869579446244,0.633324930044778
"Atu0476",1870.65702239412,-0.247098332430245,0.179742105652418,-1.37473816462393,0.169212634705672,0.633324930044778
"Atu1288",204.366405102371,-0.235830920485285,0.171608620553658,-1.37423702681385,0.169368109203108,0.633324930044778
"Atu3197",45.0479869580686,-0.329863813892614,0.240034969304418,-1.37423232476712,0.169369568487341,0.633324930044778
"Atu0344",250.677646427665,0.181746170244079,0.13231805436219,1.37355534072918,0.169579769489793,0.633324930044778
"Atu0014",220.995602402866,-0.295307162480907,0.215249942748305,-1.37192678757743,0.170086230323383,0.633324930044778
"Atu3991",54.0307233514881,-0.65934325863874,0.480790813807308,-1.37137241333191,0.170258892567068,0.633324930044778
"Atu5033",56.1237169609297,0.247684747286271,0.180879622265391,1.36933472208861,0.170894669044773,0.633324930044778
"Atu0937",34.897633252186,0.559681364419012,0.408787512652186,1.36912539423682,0.170960081642428,0.633324930044778
"Atu3802",23.5674053197811,-0.430221740829733,0.314299427791094,-1.36882762992394,0.171053161944383,0.633324930044778
"Atu3257",23.3229181317993,-0.393670395164627,0.287612840003351,-1.36875111403246,0.171077086728791,0.633324930044778
"Atu0152",1.90900051411066,2.35297026563386,1.71923012412778,1.3686185651427,0.171118537691607,NA
"Atu4529",10.4190818931005,-0.512773810951379,0.374722983449277,-1.36840768674331,0.171184499520336,NA
"Atu2348",2743.22800049991,-0.357920796426802,0.261609757748327,-1.36814773083169,0.171265838776168,0.633324930044778
"Atu1527",103.336861240984,0.438770673697088,0.320745474171538,1.36797151956828,0.171320991090818,0.633324930044778
"Atu1832",76.6874330042669,-0.312521013479024,0.228466535927504,-1.3679071738462,0.171341133954627,0.633324930044778
"Atu4338",34.0522190261511,-0.316148153830553,0.231167589738581,-1.36761452670797,0.171432766944249,0.633324930044778
"Atu3545",179.614627731316,-0.790324357858619,0.577926159299429,-1.36751788293623,0.171463035873456,0.633324930044778
"Atu3754",107.739038933453,-0.212287580214854,0.155251133846631,-1.36738183454794,0.171505653149356,0.633324930044778
