"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Atu0299",59.6802584263103,-2.02343206368637,0.280743552880954,-7.20740349305327,5.70288298460908e-13,2.18447150574518e-11
"Atu1621",27.9778018384224,1.15573986913282,0.160889444139894,7.18344124632503,6.79782564234029e-13,2.5837007073174e-11
"Atu4476",212.230242019746,-1.5306595965538,0.213838913290146,-7.1580030640959,8.18607259227329e-13,3.08740876307046e-11
"Atu0594",142.085241758198,3.18671505350795,0.445282409661854,7.15661563170199,8.26931318934709e-13,3.09499561582968e-11
"Atu0223",134.440510545136,-1.81563300845007,0.256559291976485,-7.07685539066925,1.47462268115605e-12,5.47732954977888e-11
"Atu4727",741.016846939105,-3.8281865654448,0.541924151555785,-7.06406340159345,1.61702906851424e-12,5.9611229495679e-11
"Atu0406",19.0177392118759,1.93251246488622,0.273967997776453,7.05378905773907,1.7411026344022e-12,6.37061657945821e-11
"Atu3982",25.0438485397831,1.49202416755517,0.21300290564715,7.00471274334064,2.474930896096e-12,8.98858235819162e-11
"Atu6162",21.4607851282118,1.23100710864993,0.177511678901512,6.93479503020717,4.06810561270857e-12,1.46661189846398e-10
"Atu3254",111.775371545759,-6.13241784652935,0.886075110034539,-6.92087812543375,4.48852528315208e-12,1.60636784403611e-10
"Atu2806",59.1037539435474,1.7518617749456,0.2536733347911,6.90597526298241,4.98596866365109e-12,1.76832819501817e-10
"Atu1648",34.6158793829777,1.12881735783837,0.163473476802563,6.90520187077022,5.01320862956405e-12,1.76832819501817e-10
"Atu2068",21.8905671667461,2.82689475171606,0.410608287387339,6.88465098866689,5.79293825557129e-12,2.02876973336186e-10
"Atu0811",70.5869032813221,2.77013007155476,0.407780829605033,6.79318366740742,1.09685590747746e-11,3.81410249245531e-10
"Atu2069",16.5853246761756,2.80615163611916,0.4158530723809,6.74794013196293,1.4995879412067e-11,5.17780258854679e-10
"Atu4115",62.7580354868835,2.71295462045212,0.402700060702536,6.73691137696677,1.61788789868794e-11,5.53917058250452e-10
"Atu0117",114.10570750324,-6.16483813033908,0.915192741930472,-6.7361090706808,1.62684185984224e-11,5.53917058250452e-10
"Atu0069",105.575573362578,2.32261241790919,0.345205948073229,6.72819350556638,1.71782379597386e-11,5.80861384252403e-10
"Atu4878",25.8078103102587,1.29355663728085,0.192594600762046,6.71647404528782,1.86174451417992e-11,6.25214613220833e-10
"Atu0988",41.1114183042586,3.08106716966335,0.459509348699328,6.7051240162676,2.01235388027786e-11,6.6758862785845e-10
"Atu1521",366.171586206377,-4.54228724922925,0.677455765145801,-6.70492079767255,2.01515637207935e-11,6.6758862785845e-10
"Atu3255",82.7970262973622,-4.69121405765341,0.699786290922706,-6.7037810235862,2.030945420403e-11,6.68303717868181e-10
"Atu0305",5.9421148832513,1.93133018420583,0.289018835352419,6.68236788737604,2.3511189099345e-11,7.68502401027256e-10
"Atu1174",638.667018507715,-3.74567408854427,0.565374809703028,-6.6251166911942,3.46973969782288e-11,1.12663137340567e-09
"Atu3936",24.2346560277903,1.39530003643405,0.211681418248007,6.59150929723697,4.35377553977381e-11,1.40437904417836e-09
"Atu2797",13.3708552627296,1.59700720306401,0.242833054983906,6.57656431151787,4.81442818330945e-11,1.54281969822002e-09
"Atu2800",35.9705610341652,2.03573686154753,0.310081921681189,6.56515817017082,5.19776594715001e-11,1.65484717135562e-09
"Atu4114",107.141159145088,2.5983067728124,0.39719777613069,6.54159446239568,6.08663689371379e-11,1.92534068966959e-09
"Atu1000",17.8053594578608,2.36010159744792,0.36083971478546,6.54058159549078,6.12800519775875e-11,1.92600060798789e-09
"Atu3137",149.954405037543,-5.96798178833342,0.915062227949043,-6.52194091948221,6.94033545292226e-11,2.16741813539349e-09
"Atu2200",12769.4722506617,-1.81736374930393,0.279607867093174,-6.49968746658451,8.04870464091439e-11,2.49764549711413e-09
"Atu2334",11.5117778932236,1.55021706047419,0.238669463545055,6.49524676281662,8.28974200359042e-11,2.55626446815118e-09
"Atu2511",38.3518675647399,1.8553112888364,0.286276484331492,6.48083719893687,9.12150533491029e-11,2.79517129106657e-09
"Atu2801",41.8145580670879,2.01460452129991,0.31156135680661,6.46615659255328,1.00526906216124e-10,3.06138770917799e-09
"Atu3533",166.575155284492,-4.19575296815262,0.659546944786552,-6.36156834827047,1.99704007429453e-10,6.04412807670745e-09
"Atu0118",88.7241669827966,-5.06049354076086,0.798980229050036,-6.33369056801023,2.3936533425728e-10,7.20005051449966e-09
"Atu0464",2662.72969688456,-2.5132580917154,0.397130200473476,-6.32854939946393,2.47476631406652e-10,7.39864587674887e-09
"Atu3687",48.1047676025611,3.90235726781917,0.617697350795232,6.31758783293342,2.65677448259609e-10,7.89464562919312e-09
"Atu0447",302.997820310813,-2.45877150038992,0.389878843491045,-6.30650147203075,2.85413266070531e-10,8.43000749122781e-09
"Atu0204",33.4418530020954,-1.91173521578389,0.303623222247904,-6.29640645280743,3.04624975861533e-10,8.94357039909638e-09
"Atu0449",317.178539616536,-2.38508128938001,0.380202999877395,-6.27317851292371,3.53750923995892e-10,1.03240522639992e-08
"Atu0461",2112.7892956099,-2.56286751829193,0.412274662961256,-6.21640801276401,5.08664347293445e-10,1.47572857679276e-08
"Atu3671",4.38124988688386,2.10159635224894,0.339882062136794,6.18331058437292,6.27710414616436e-10,1.81039068403787e-08
"Atu4123",985.970483455047,-8.53579240813202,1.39002017759189,-6.14076870662386,8.21230875571803e-10,2.35467542861319e-08
"Atu0587",207.004572071043,-2.40440799010923,0.391874615686153,-6.13565639075457,8.48082874980032e-10,2.41752926513203e-08
"Atu1518",139.921138354442,-2.13016604465508,0.347246203610863,-6.13445452392108,8.54518828451604e-10,2.42179526930533e-08
"Atu1520",105.329773392302,-1.99062313922801,0.324897522803129,-6.12692618291901,8.95930115309974e-10,2.51276850903454e-08
"Atu4112",69.5879503915757,1.72732803309225,0.281931746265239,6.12675960041476,8.96868221662337e-10,2.51276850903454e-08
"Atu3180",375.831056169829,-7.00856155841152,1.14851132825511,-6.10230076620956,1.04552395070803e-09,2.91261586950082e-08
"Atu4117",107.917303541713,2.64094063691927,0.433556712788865,6.09133836247476,1.11970604258211e-09,3.10164899818084e-08
"Atu0445",416.484062372511,-2.27695286312111,0.374061309737637,-6.08711140085069,1.14965980549653e-09,3.16673147547725e-08
"Atu1577",5474.34057412446,-1.41897112168017,0.23342038577985,-6.07903682850765,1.20906590196157e-09,3.31175984207686e-08
"Atu3239",75.558710767853,-3.67565284949116,0.6050626332958,-6.07483035180959,1.24118868249698e-09,3.38086006126817e-08
"Atu3891",5192.52720907056,-8.47529101472627,1.39584497771721,-6.07179962676578,1.26484694968838e-09,3.42626773166968e-08
"Atu4032",957.884133679435,-3.75480104524149,0.618951772778193,-6.06638709246747,1.30819616278335e-09,3.5242229594103e-08
"Atu2422",2779.81199075239,-2.79110419530615,0.460823967432828,-6.05676872853405,1.38883037719986e-09,3.72100291771088e-08
"Atu3330",42.1275475430031,-1.97431657315606,0.326176357984536,-6.05291133102193,1.42251176643743e-09,3.79052999502321e-08
"Atu2492",1550.19449225514,-11.4963505767548,1.89970436063464,-6.0516524649731,1.43367504961344e-09,3.79962636121875e-08
"Atu4116",90.0374688110575,2.62835126183824,0.434814932111025,6.04475851157549,1.49633953318345e-09,3.94438318881638e-08
"Atu3331",110.876292470828,1.77556832268499,0.293898189228115,6.04144015772363,1.52744659398307e-09,4.00485061513315e-08
"Atu2569",138.910064283094,-5.70883889805706,0.947943579823087,-6.02234037928976,1.71912881079568e-09,4.4834513613464e-08
"Atu4845",38.0853295200935,-1.60849649718648,0.267773881337818,-6.00692079881098,1.89079821105665e-09,4.90507070307447e-08
"Atu5120",154.66506522803,-2.23974346468538,0.374526601563711,-5.98019861695827,2.228657095801e-09,5.75110828458542e-08
"Atu1519",90.3737133666437,-1.82590187029379,0.305594030556648,-5.97492649633195,2.30193948515315e-09,5.88856866891513e-08
"Atu0446",192.719325179925,-2.37036050023582,0.396736758262052,-5.97464301170235,2.30594571574894e-09,5.88856866891513e-08
"Atu4030",800.475787931275,-2.80657575539479,0.470572128673349,-5.96417761355135,2.45869183498432e-09,6.24609640773477e-08
"Atu3642",165.663462632592,-1.58285092780374,0.265690912619186,-5.95748989756544,2.56141541721042e-09,6.47351535597045e-08
"Atu1354",22.6536469877124,1.24044333219885,0.209447897459662,5.92244346801211,3.17192862161267e-09,7.9753671957779e-08
"Atu3688",18.8790819398563,3.48227821125648,0.590337785316474,5.89878929973908,3.66178478910629e-09,9.1206424027522e-08
"Atu3114",269.440229349554,-5.66137275467515,0.959772480518411,-5.89866126565456,3.66462686792206e-09,9.1206424027522e-08
"Atu3640",100.028893983001,-1.21115609726518,0.20568512357246,-5.88839910358665,3.89954498828584e-09,9.65629751392197e-08
"Atu4519",218.181399996282,-2.78651609000131,0.475456214544839,-5.86072072413414,4.60862500441295e-09,1.13548182897672e-07
"Atu0998",48.3595922676578,1.46337212184136,0.249888866946798,5.85609170877115,4.73886602211011e-09,1.16030879064975e-07
"Atu0143",4403.01222100629,-6.50114027840987,1.1102684980577,-5.85546675401758,4.75672174017132e-09,1.16030879064975e-07
"Atu2579",739.75483594936,-2.70134411632734,0.462118773991209,-5.84556237132822,5.04859723627365e-09,1.22540951729949e-07
"Atu4192",66.5944874277125,-4.79740296610111,0.821396005530896,-5.84054820549119,5.20293272395325e-09,1.25664921899225e-07
"Atu2358",89.1919124364555,-2.42335389686468,0.415216276986726,-5.83636536229083,5.33518364079508e-09,1.2802289506648e-07
"Atu1413",44.7195467283936,-3.12416305493037,0.535342934447786,-5.83581635975637,5.35278268175166e-09,1.2802289506648e-07
"Atu1915",146.132855208737,0.703674436525158,0.120889063711023,5.82082791382391,5.8556836363347e-09,1.3937095567451e-07
"Atu5023",46.5203166463698,-1.23293783418338,0.212423945898301,-5.80413770664843,6.46980889964626e-09,1.53243831086791e-07
"Atu1150",26.6937299543968,1.10762299233063,0.190938176414158,5.80095093151053,6.59398956671892e-09,1.5531449472824e-07
"Atu2129",26.4086390447116,1.03487725023587,0.178427061151053,5.80000165647386,6.63142644940091e-09,1.5531449472824e-07
"Atu2162",139.477132230192,1.55005253873611,0.267274604209618,5.79947557426906,6.65226267447083e-09,1.5531449472824e-07
"Atu3178",1535.21200209286,-6.74551217399782,1.1633353272501,-5.79842459520497,6.69407901207749e-09,1.55550091925194e-07
"Atu4843",28.8624981721637,-2.26505662712576,0.390755852000763,-5.79660321279421,6.76715435747526e-09,1.56506404786326e-07
"Atu3372",262.816105982548,-4.77077886283359,0.823933942772779,-5.79024435718539,7.02840968512698e-09,1.61785411672195e-07
"Atu4059",73.6309858543325,2.17838162479678,0.37693843092086,5.77914440688629,7.50814629099399e-09,1.72020753573568e-07
"Atu0016",75.0362907830631,0.852446896256006,0.147667537244514,5.77274404491821,7.79908668543315e-09,1.77855451249669e-07
"Atu4654",292.675463408344,-3.44725964431184,0.597430050344468,-5.77014772243915,7.92020716845205e-09,1.79781369198705e-07
"Atu4681",13.449972812879,1.41469387601348,0.245304318222245,5.76709731922359,8.06484861361735e-09,1.82220980426571e-07
"Atu3505",112.053853759224,-3.1438695540217,0.545925285238416,-5.75879088042004,8.47185778160381e-09,1.90539076620199e-07
"Atu4744",112.096830457728,-5.02021864429528,0.872543869023835,-5.75354297075251,8.73922213804675e-09,1.9565482257006e-07
"Atu1164",191.793137307131,1.06022696951065,0.184364096714802,5.75072364089818,8.88622698278971e-09,1.98041685893718e-07
"Atu3181",1402.96940667145,-8.66821920054728,1.51159638914592,-5.73447995959092,9.78119885426091e-09,2.17000986345888e-07
"Atu2341",34.9432471680907,-1.61264622332852,0.281858872074975,-5.72146695776018,1.05608198826445e-08,2.33241891372099e-07
"Atu2572",138.849914430688,-0.821874431787658,0.143979847295594,-5.70826019908417,1.14136841540783e-08,2.50947504069265e-07
"Atu4316",8.52820145948096,1.42123019181766,0.249660711638641,5.6926465621661,1.25085145064953e-08,2.7379127957744e-07
"Atu1852",14.1569767414951,1.71851655210109,0.302088795949223,5.68877950836001,1.27950549072804e-08,2.78818463157315e-07
"Atu1469",1251.64726180178,-4.14428500595974,0.730189416120717,-5.67563006867056,1.38179103017003e-08,2.99775284111667e-07
